Experiment 2439, Liquid 2439, Author 2439
   0.00000   0.00000   4.00000   0.04000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.44000   0.00000   0.17000   0.00000   0.13000   8.63000   0.12000  50.41000
   0.00000   0.00000   0.26000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2456, Liquid 2456, Author 2439
   2083.15  70000.00   -3.0621
  46.11000   0.66000   5.43000   0.00000   0.37000  11.61000   0.20000  25.29000
   0.00000   0.00000   8.49000   0.63000   0.30000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.82000   0.03000   2.61000   0.00000   0.35000   4.71000   0.12000  28.99000
   0.00000   0.00000   6.69000   0.47000   0.00000   0.00000   0.00000   0.00000
$GARNET
  43.30000   0.17000  21.22000   0.00000   1.44000   4.88000   0.15000  24.69000
   0.00000   0.00000   3.64000   0.03000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.52000   0.00000   0.23000   0.00000   0.14000   8.45000   0.12000  50.26000
   0.00000   0.00000   0.23000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2457, Liquid 2457, Author 2439
   2093.15  70000.00   -3.0254
  47.02000   0.58000   6.26000   0.00000   0.49000  10.58000   0.20000  26.65000
   0.00000   0.00000   7.42000   0.56000   0.25000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.95000   0.04000   2.60000   0.00000   0.33000   4.47000   0.13000  29.37000
   0.00000   0.00000   6.59000   0.40000   0.00000   0.00000   0.00000   0.00000
$GARNET
  43.89000   0.28000  21.65000   0.00000   1.04000   4.55000   0.16000  24.44000
   0.00000   0.00000   3.85000   0.03000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.52000   0.00000   0.23000   0.00000   0.15000   7.40000   0.11000  50.99000
   0.00000   0.00000   0.21000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2458, Liquid 2458, Author 2439
   2108.15  70000.00   -2.9710
  47.09000   0.43000   6.27000   0.00000   0.47000   9.64000   0.19000  27.31000
   0.00000   0.00000   7.26000   0.64000   0.15000   0.00000   0.00000   0.00000
$GARNET
  43.57000   0.11000  21.36000   0.00000   1.43000   4.20000   0.12000  25.80000
   0.00000   0.00000   2.98000   0.03000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.32000   0.00000   0.17000   0.00000   0.18000   6.51000   0.09000  51.98000
   0.00000   0.00000   0.22000   0.00000   0.00000   0.00000   0.00000   0.00000
$ORTHOPYROXENE
  55.91000   0.02000   2.50000   0.00000   0.28000   4.25000   0.09000  33.82000
   0.00000   0.00000   2.02000   0.20000   0.00000   0.00000   0.00000   0.00000
Experiment 2459, Liquid 2459, Author 2439
   2123.15  70000.00   -2.9174
  47.33000   0.28000   6.45000   0.00000   0.50000   8.61000   0.18000  30.29000
   0.00000   0.00000   5.61000   0.41000   0.11000   0.00000   0.00000   0.00000
$GARNET
  44.32000   0.09000  21.19000   0.00000   1.36000   3.70000   0.12000  26.73000
   0.00000   0.00000   2.24000   0.02000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.87000   0.00000   0.25000   0.00000   0.19000   5.28000   0.08000  52.55000
   0.00000   0.00000   0.18000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2460, Liquid 2460, Author 2439
   2223.15  70000.00   -2.5783
  45.39000   0.21000   5.72000   0.00000   0.43000   8.17000   0.16000  34.87000
   0.00000   0.00000   4.27000   0.28000   0.13000   0.00000   0.00000   0.00000
$OLIVINE
  40.72000   0.00000   0.23000   0.00000   0.16000   4.59000   0.07000  53.41000
   0.00000   0.00000   0.13000   0.00000   0.00000   0.00000   0.00000   0.00000
Dummy Entry -- LAST --
   1000.00      1.00    0.0000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
