Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K)
469,1532.00,0.000,-5.250,8.1023349308164e+01,2.7373,48.1839,0.3331,8.0153,1.4325,0.5240,9.5230,0.2106,24.8848,0.1069,0.0000,6.1317,0.5307,0.1234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3860135814764e+03,-9.4912974251644e+02,2.4202079547959e+02,2.9599687754278e+01,1.3161296150023e+02,4.4728245e-01,6.4257325e-03,1.1264077e-02,1.2509193e-03,2.2566242e-02,4.7754543e-02,3.8234472e-03,2.6237174e-01,2.4540346e-03,0.0000000e+00,5.5500744e-02,1.3859062e-04,3.7438572e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2327,1.9003082276954e+01,3.1058,-3.3817408596807e+02,-2.4482640263792e+02,5.1711870664569e+01,6.1185087587106e+00,2.5198468553316e+01
470,1531.00,0.000,-5.258,8.0811061079507e+01,2.7372,48.2049,0.3340,8.0357,1.4338,0.5223,9.5291,0.2106,24.8202,0.1064,0.0000,6.1473,0.5321,0.1237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3820632175308e+03,-9.4672047780452e+02,2.4130074535169e+02,2.9523725522857e+01,1.3122353300481e+02,4.4793132e-01,6.4447111e-03,1.1269742e-02,1.2566666e-03,2.2463645e-02,4.7905531e-02,3.8275750e-03,2.6132564e-01,2.4480284e-03,0.0000000e+00,5.5679455e-02,1.3811700e-04,3.7402251e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2386,1.9215197795463e+01,3.1064,-3.4182751752061e+02,-2.4752084945194e+02,5.2272077193511e+01,6.1856375359831e+00,2.5474860038823e+01
471,1530.00,0.000,-5.265,8.0599766745164e+01,2.7370,48.2260,0.3348,8.0560,1.4350,0.5206,9.5350,0.2107,24.7557,0.1059,0.0000,6.1628,0.5335,0.1241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3781328597457e+03,-9.4432356327027e+02,2.4058414245926e+02,2.9448137971807e+01,1.3083604853397e+02,4.4857749e-01,6.4637046e-03,1.1275320e-02,1.2624332e-03,2.2361496e-02,4.8056201e-02,3.8316541e-03,2.6028328e-01,2.4420072e-03,0.0000000e+00,5.5858249e-02,1.3764422e-04,3.7365687e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2445,1.9426319212896e+01,3.1070,-3.4546109923204e+02,-2.5020205297893e+02,5.2829241190757e+01,6.2524289250972e+00,2.5749848928594e+01
472,1529.00,0.000,-5.273,8.0389458090703e+01,2.7369,48.2471,0.3357,8.0764,1.4362,0.5189,9.5408,0.2107,24.6912,0.1053,0.0000,6.1784,0.5349,0.1244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3742223484331e+03,-9.4193889992663e+02,2.3987095885828e+02,2.9372922059553e+01,1.3045049237355e+02,4.4922094e-01,6.4827131e-03,1.1280810e-02,1.2682193e-03,2.2259795e-02,4.8206547e-02,3.8356846e-03,2.5924467e-01,2.4359715e-03,0.0000000e+00,5.6037125e-02,1.3717228e-04,3.7328882e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2504,1.9636454742238e+01,3.1076,-3.4907499036058e+02,-2.5287011939897e+02,5.3383387044142e+01,6.3188856721522e+00,2.6023446548424e+01
473,1528.00,0.000,-5.280,8.0180126995498e+01,2.7367,48.2682,0.3366,8.0968,1.4374,0.5173,9.5465,0.2108,24.6269,0.1048,0.0000,6.1939,0.5363,0.1247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3703315257154e+03,-9.3956638991472e+02,2.3916116692150e+02,2.9298074779117e+01,1.3006684898815e+02,4.4986170e-01,6.5017367e-03,1.1286214e-02,1.2740249e-03,2.2158540e-02,4.8356564e-02,3.8396664e-03,2.5820978e-01,2.4299219e-03,0.0000000e+00,5.6216084e-02,1.3670118e-04,3.7291839e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2563,1.9845612502671e+01,3.1082,-3.5266934835749e+02,-2.5552515368358e+02,5.3934538863456e+01,6.3850104919862e+00,2.6295664095007e+01
474,1527.00,0.000,-5.288,7.9971765431560e+01,2.7365,48.2894,0.3374,8.1171,1.4386,0.5156,9.5520,0.2108,24.5626,0.1042,0.0000,6.2095,0.5377,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3664602355019e+03,-9.3720593648900e+02,2.3845473933443e+02,2.9223593157678e+01,1.2968510301889e+02,4.5049976e-01,6.5207757e-03,1.1291531e-02,1.2798502e-03,2.2057728e-02,4.8506247e-02,3.8435997e-03,2.5717860e-01,2.4238589e-03,0.0000000e+00,5.6395126e-02,1.3623094e-04,3.7254560e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2623,2.0053800520740e+01,3.1087,-3.5624432889085e+02,-2.5816725961157e+02,5.4482720484004e+01,6.4508060685797e+00,2.6566512637605e+01
475,1526.00,0.000,-5.295,7.9764365462410e+01,2.7364,48.3106,0.3383,8.1375,1.4397,0.5139,9.5575,0.2108,24.4984,0.1037,0.0000,6.2251,0.5391,0.1254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3626083234661e+03,-9.3485744400336e+02,2.3775164909138e+02,2.9149474256145e+01,1.2930523928115e+02,4.5113513e-01,6.5398302e-03,1.1296763e-02,1.2856952e-03,2.1957358e-02,4.8655589e-02,3.8474845e-03,2.5615113e-01,2.4177830e-03,0.0000000e+00,5.6574251e-02,1.3576155e-04,3.7217047e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2682,2.0261026731488e+01,3.1093,-3.5980008586788e+02,-2.6079653978403e+02,5.5027955469998e+01,6.5162750554374e+00,2.6836003119620e+01
476,1525.00,0.000,-5.303,7.9557919242028e+01,2.7362,48.3319,0.3391,8.1579,1.4409,0.5122,9.5628,0.2109,24.4343,0.1032,0.0000,6.2407,0.5405,0.1257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3587756370248e+03,-9.3252081789801e+02,2.3705186949188e+02,2.9075715168758e+01,1.2892724276258e+02,4.5176781e-01,6.5589002e-03,1.1301909e-02,1.2915600e-03,2.1857428e-02,4.8804587e-02,3.8513207e-03,2.5512736e-01,2.4116948e-03,0.0000000e+00,5.6753460e-02,1.3529304e-04,3.7179301e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2742,2.0467298979495e+01,3.1099,-3.6333677145618e+02,-2.6341309563839e+02,5.5570267117757e+01,6.5814200759479e+00,2.7104146360080e+01
477,1524.00,0.000,-5.310,7.9352419013567e+01,2.7361,48.3532,0.3400,8.1784,1.4420,0.5105,9.5679,0.2109,24.3703,0.1027,0.0000,6.2562,0.5419,0.1260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3549620253128e+03,-9.3019596468374e+02,2.3635537413629e+02,2.9002313022614e+01,1.2855109862053e+02,4.5239782e-01,6.5779861e-03,1.1306970e-02,1.2974448e-03,2.1757936e-02,4.8953234e-02,3.8551086e-03,2.5410727e-01,2.4055949e-03,0.0000000e+00,5.6932752e-02,1.3482541e-04,3.7141325e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2802,2.0672625020178e+01,3.1104,-3.6685453610877e+02,-2.6601702746524e+02,5.6109678459524e+01,6.6462437238152e+00,2.7370953055423e+01
478,1523.00,0.000,-5.318,7.9147857108410e+01,2.7359,48.3745,0.3409,8.1988,1.4432,0.5088,9.5730,0.2109,24.3064,0.1021,0.0000,6.2718,0.5433,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3511673391633e+03,-9.2788279192993e+02,2.3566213692250e+02,2.8929264977304e+01,1.2817679218025e+02,4.5302515e-01,6.5970879e-03,1.1311946e-02,1.3033496e-03,2.1658881e-02,4.9101524e-02,3.8588480e-03,2.5309084e-01,2.3994836e-03,0.0000000e+00,5.7112129e-02,1.3435866e-04,3.7103120e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2862,2.0877012520723e+01,3.1110,-3.7035352858352e+02,-2.6860843442128e+02,5.6646212266369e+01,6.7107485633861e+00,2.7636433780846e+01
479,1522.00,0.000,-5.326,7.8944225945024e+01,2.7357,48.3959,0.3417,8.2192,1.4443,0.5071,9.5779,0.2110,24.2425,0.1016,0.0000,6.2874,0.5447,0.1267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3473914310858e+03,-9.2558120825058e+02,2.3497213204202e+02,2.8856568224482e+01,1.2780430893265e+02,4.5364982e-01,6.6162058e-03,1.1316837e-02,1.3092745e-03,2.1560260e-02,4.9249454e-02,3.8625392e-03,2.5207808e-01,2.3933616e-03,0.0000000e+00,5.7291589e-02,1.3389281e-04,3.7064690e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2922,2.1080469061234e+01,3.1115,-3.7383389596555e+02,-2.7118741454426e+02,5.7179891051605e+01,6.7749371300341e+00,2.7900598991893e+01
480,1521.00,0.000,-5.333,7.8741518027828e+01,2.7356,48.4174,0.3426,8.2397,1.4454,0.5054,9.5826,0.2110,24.1788,0.1011,0.0000,6.3030,0.5461,0.1270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3436341552434e+03,-9.2329112329026e+02,2.3428533397608e+02,2.8784219987448e+01,1.2743363453207e+02,4.5427183e-01,6.6353399e-03,1.1321645e-02,1.3152197e-03,2.1462071e-02,4.9397016e-02,3.8661820e-03,2.5106897e-01,2.3872292e-03,0.0000000e+00,5.7471135e-02,1.3342785e-04,3.7026034e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.2983,2.1283002135871e+01,3.1121,-3.7729578368974e+02,-2.7375406476806e+02,5.7710737074198e+01,6.8388119305449e+00,2.8163459026049e+01
481,1520.00,0.000,-5.341,7.8539725946460e+01,2.7354,48.4388,0.3435,8.2601,1.4465,0.5037,9.5873,0.2110,24.1151,0.1006,0.0000,6.3186,0.5475,0.1273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3398953674370e+03,-9.2101244771443e+02,2.3360171749299e+02,2.8712217520848e+01,1.2706475479484e+02,4.5489117e-01,6.6544905e-03,1.1326369e-02,1.3211853e-03,2.1364314e-02,4.9544206e-02,3.8697766e-03,2.5006350e-01,2.3810870e-03,0.0000000e+00,5.7650765e-02,1.3296381e-04,3.6987157e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3043,2.1484619153575e+01,3.1126,-3.8073933555654e+02,-2.7630848093310e+02,5.8238772341094e+01,6.9023754433779e+00,2.8425024103809e+01
482,1519.00,0.000,-5.348,7.8338842374153e+01,2.7352,48.4604,0.3443,8.2806,1.4475,0.5020,9.5918,0.2110,24.0515,0.1000,0.0000,6.3343,0.5489,0.1277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3361749250750e+03,-9.1874509319033e+02,2.3292125764285e+02,2.8640558110100e+01,1.2669765569614e+02,4.5550787e-01,6.6736576e-03,1.1331009e-02,1.3271713e-03,2.1266987e-02,4.9691018e-02,3.8733231e-03,2.4906166e-01,2.3749356e-03,0.0000000e+00,5.7830480e-02,1.3250068e-04,3.6948059e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3104,2.1685327439701e+01,3.1132,-3.8416469376202e+02,-2.7885075780675e+02,5.8764018611874e+01,6.9656301191924e+00,2.8685304330873e+01
483,1518.00,0.000,-5.356,7.8138860067424e+01,2.7351,48.4819,0.3452,8.3011,1.4486,0.5003,9.5962,0.2110,23.9880,0.0995,0.0000,6.3499,0.5503,0.1280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3324726871647e+03,-9.1648897238214e+02,2.3224392975607e+02,2.8569239071240e+01,1.2633232336936e+02,4.5612193e-01,6.6928414e-03,1.1335567e-02,1.3331779e-03,2.1170086e-02,4.9837447e-02,3.8768214e-03,2.4806343e-01,2.3687752e-03,0.0000000e+00,5.8010280e-02,1.3203847e-04,3.6908742e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3165,2.1885134236317e+01,3.1137,-3.8757199890667e+02,-2.8138098908870e+02,5.9286497399977e+01,7.0285783809825e+00,2.8944309698678e+01
484,1517.00,0.000,-5.364,7.7939771864491e+01,2.7349,48.5035,0.3461,8.3216,1.4496,0.4986,9.6004,0.2110,23.9246,0.0990,0.0000,6.3655,0.5517,0.1283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3287885142829e+03,-9.1424399893198e+02,2.3156970943828e+02,2.8498257750350e+01,1.2596874410305e+02,4.5673334e-01,6.7120421e-03,1.1340042e-02,1.3392051e-03,2.1073612e-02,4.9983487e-02,3.8802716e-03,2.4706881e-01,2.3626065e-03,0.0000000e+00,5.8190166e-02,1.3157719e-04,3.6869209e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3226,2.2084046703799e+01,3.1143,-3.9096139002490e+02,-2.8389926743113e+02,5.9806229977244e+01,7.0912226245920e+00,2.9202050086542e+01
485,1516.00,0.000,-5.371,7.7741570684699e+01,2.7347,48.5252,0.3469,8.3421,1.4506,0.4970,9.6046,0.2111,23.8612,0.0985,0.0000,6.3811,0.5531,0.1286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3251222685624e+03,-9.1201008745220e+02,2.3089857256810e+02,2.8427611523327e+01,1.2560690433972e+02,4.5734213e-01,6.7312598e-03,1.1344435e-02,1.3452531e-03,2.0977561e-02,5.0129132e-02,3.8836738e-03,2.4607778e-01,2.3564298e-03,0.0000000e+00,5.8370138e-02,1.3111685e-04,3.6829461e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3287,2.2282071921398e+01,3.1148,-3.9433300459812e+02,-2.8640568444717e+02,6.0323237375824e+01,7.1535652189279e+00,2.9458535262541e+01
486,1515.00,0.000,-5.379,7.7544249527339e+01,2.7345,48.5469,0.3478,8.3626,1.4517,0.4953,9.6085,0.2111,23.7980,0.0980,0.0000,6.3968,0.5545,0.1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3214738136696e+03,-9.0978715351109e+02,2.3023049529319e+02,2.8357297795448e+01,1.2524679067360e+02,4.5794828e-01,6.7504948e-03,1.1348747e-02,1.3513219e-03,2.0881933e-02,5.0274376e-02,3.8870280e-03,2.4509034e-01,2.3502457e-03,0.0000000e+00,5.8550195e-02,1.3065745e-04,3.6789500e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3348,2.2479216888427e+01,3.1154,-3.9768697857739e+02,-2.8890033072609e+02,6.0837540391638e+01,7.2156085063516e+00,2.9713774885123e+01
487,1514.00,0.000,-5.387,7.7347801470897e+01,2.7344,48.5686,0.3487,8.3831,1.4527,0.4936,9.6124,0.2111,23.7348,0.0975,0.0000,6.4124,0.5559,0.1293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3178430147885e+03,-9.0757511362313e+02,2.2956545402755e+02,2.8287314001072e+01,1.2488838984910e+02,4.5855182e-01,6.7697471e-03,1.1352976e-02,1.3574117e-03,2.0786726e-02,5.0419215e-02,3.8903344e-03,2.4410647e-01,2.3440545e-03,0.0000000e+00,5.8730340e-02,1.3019900e-04,3.6749328e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3409,2.2675488525001e+01,3.1159,-4.0102344639934e+02,-2.9138329584390e+02,6.1349159586737e+01,7.2773548029440e+00,2.9967778504202e+01
488,1513.00,0.000,-5.394,7.7152219671838e+01,2.7342,48.5904,0.3495,8.4036,1.4536,0.4919,9.6161,0.2111,23.6717,0.0969,0.0000,6.4281,0.5573,0.1296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3142297385975e+03,-9.0537388523442e+02,2.2890342544749e+02,2.8217657603201e+01,1.2453168875851e+02,4.5915273e-01,6.7890169e-03,1.1357125e-02,1.3635226e-03,2.0691937e-02,5.0563642e-02,3.8935928e-03,2.4312617e-01,2.3378567e-03,0.0000000e+00,5.8910571e-02,1.2974150e-04,3.6708948e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3471,2.2870893673272e+01,3.1164,-4.0434254100918e+02,-2.9385466837883e+02,6.1858115292866e+01,7.3388063989069e+00,3.0220555562825e+01
489,1512.00,0.000,-5.402,7.6957497363933e+01,2.7340,48.6122,0.3504,8.4242,1.4546,0.4902,9.6197,0.2111,23.6087,0.0964,0.0000,6.4437,0.5587,0.1299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3106338532553e+03,-9.0318338671412e+02,2.2824438648919e+02,2.8148326093216e+01,1.2417667444066e+02,4.5975104e-01,6.8083044e-03,1.1361193e-02,1.3696546e-03,2.0597566e-02,5.0707652e-02,3.8968035e-03,2.4214942e-01,2.3316528e-03,0.0000000e+00,5.9090888e-02,1.2928496e-04,3.6668360e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3533,2.3065439098080e+01,3.1170,-4.0764439387503e+02,-2.9631453592066e+02,6.2364427613572e+01,7.3999655587993e+00,3.0472115398134e+01
490,1511.00,0.000,-5.410,7.6763627857395e+01,2.7338,48.6341,0.3513,8.4447,1.4556,0.4885,9.6232,0.2111,23.5458,0.0959,0.0000,6.4594,0.5602,0.1303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3070552283818e+03,-9.0100353734210e+02,2.2758831434562e+02,2.8079316990531e+01,1.2382333407904e+02,4.6034674e-01,6.8276098e-03,1.1365181e-02,1.3758079e-03,2.0503610e-02,5.0851238e-02,3.8999665e-03,2.4117621e-01,2.3254431e-03,0.0000000e+00,5.9271293e-02,1.2882940e-04,3.6627567e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3595,2.3259131487838e+01,3.1175,-4.1092913500689e+02,-2.9876298508383e+02,6.2868116426905e+01,7.4608345218516e+00,3.0722467242678e+01
491,1510.00,0.000,-5.417,7.6570604537727e+01,2.7336,48.6560,0.3522,8.4653,1.4565,0.4868,9.6265,0.2111,23.4829,0.0954,0.0000,6.4751,0.5616,0.1306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3034937350392e+03,-8.9883425729806e+02,2.2693518646282e+02,2.8010627842203e+01,1.2347165499993e+02,4.6093984e-01,6.8469332e-03,1.1369089e-02,1.3819826e-03,2.0410068e-02,5.0994396e-02,3.9030818e-03,2.4020653e-01,2.3192282e-03,0.0000000e+00,5.9451786e-02,1.2837480e-04,3.6586571e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3657,2.3451977455667e+01,3.1180,-4.1419689297549e+02,-3.0120010151927e+02,6.3369201388677e+01,7.5214155023116e+00,3.0971620225832e+01
492,1509.00,0.000,-5.425,7.6378420865125e+01,2.7334,48.6780,0.3530,8.4859,1.4574,0.4852,9.6297,0.2111,23.4202,0.0949,0.0000,6.4908,0.5630,0.1309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2999492457156e+03,-8.9667546765055e+02,2.2628498053759e+02,2.7942256222664e+01,1.2312162467085e+02,4.6153035e-01,6.8662747e-03,1.1372917e-02,1.3881787e-03,2.0316938e-02,5.1137120e-02,3.9061495e-03,2.3924037e-01,2.3130082e-03,0.0000000e+00,5.9632366e-02,1.2792119e-04,3.6545373e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3719,2.3643983540007e+01,3.1186,-4.1744779492859e+02,-3.0362596992603e+02,6.3867701934495e+01,7.5817106896955e+00,3.1219583374839e+01
493,1508.00,0.000,-5.433,7.6187070373470e+01,2.7332,48.7000,0.3539,8.5065,1.4583,0.4835,9.6327,0.2111,23.3575,0.0944,0.0000,6.5064,0.5644,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2964216343071e+03,-8.9452709034624e+02,2.2563767451412e+02,2.7874199733360e+01,1.2277323069880e+02,4.6211827e-01,6.8856346e-03,1.1376666e-02,1.3943965e-03,2.0224219e-02,5.1279403e-02,3.9091696e-03,2.3827773e-01,2.3067838e-03,0.0000000e+00,5.9813035e-02,1.2746856e-04,3.6503976e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3781,2.3835156205613e+01,3.1191,-4.2068196660899e+02,-3.0604067406293e+02,6.4363637282689e+01,7.6417222491069e+00,3.1466365616128e+01
494,1507.00,0.000,-5.440,7.5996546669578e+01,2.7331,48.7221,0.3548,8.5271,1.4592,0.4818,9.6356,0.2111,23.2949,0.0939,0.0000,6.5221,0.5658,0.1316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2929107761018e+03,-8.9238904819998e+02,2.2499324658138e+02,2.7806456002463e+01,1.2242646082867e+02,4.6270361e-01,6.9050130e-03,1.1380336e-02,1.4006359e-03,2.0131909e-02,5.1421239e-02,3.9121423e-03,2.3731858e-01,2.3005553e-03,0.0000000e+00,5.9993791e-02,1.2701693e-04,3.6462381e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3844,2.4025501844317e+01,3.1196,-4.2389953237029e+02,-3.0844429675909e+02,6.4857026436645e+01,7.7014523215010e+00,3.1711975776402e+01
495,1506.00,0.000,-5.448,7.5806843432319e+01,2.7329,48.7442,0.3556,8.5477,1.4601,0.4801,9.6384,0.2110,23.2324,0.0934,0.0000,6.5378,0.5672,0.1319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2894165477628e+03,-8.9026126488400e+02,2.2435167517004e+02,2.7739022684538e+01,1.2208130294158e+02,4.6328637e-01,6.9244101e-03,1.1383927e-02,1.4068971e-03,2.0040006e-02,5.1562624e-02,3.9150675e-03,2.3636293e-01,2.2943231e-03,0.0000000e+00,6.0174637e-02,1.2656629e-04,3.6420590e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3907,2.4215026775897e+01,3.1201,-4.2710061519434e+02,-3.1083691992566e+02,6.5347888187439e+01,7.7609030239818e+00,3.1956422583872e+01
496,1505.00,0.000,-5.456,7.5617954411811e+01,2.7327,48.7663,0.3565,8.5683,1.4610,0.4785,9.6411,0.2110,23.1700,0.0929,0.0000,6.5535,0.5686,0.1322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2859388273111e+03,-8.8814366491765e+02,2.2371293894971e+02,2.7671897460237e+01,1.2173774505327e+02,4.6386656e-01,6.9438260e-03,1.1387440e-02,1.4131801e-03,1.9948509e-02,5.1703551e-02,3.9179455e-03,2.3541075e-01,2.2880875e-03,0.0000000e+00,6.0355571e-02,1.2611665e-04,3.6378605e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.3970,2.4403737248895e+01,3.1207,-4.3028533670767e+02,-3.1321862456672e+02,6.5836241116302e+01,7.8200764500807e+00,3.2199714669401e+01
497,1504.00,0.000,-5.463,7.5429873428742e+01,2.7325,48.7885,0.3574,8.5889,1.4618,0.4768,9.6436,0.2110,23.1077,0.0924,0.0000,6.5693,0.5701,0.1326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2824774941120e+03,-8.8603617365881e+02,2.2307701682651e+02,2.7605078036040e+01,1.2139577531275e+02,4.6444418e-01,6.9632609e-03,1.1390876e-02,1.4194852e-03,1.9857416e-02,5.1844014e-02,3.9207761e-03,2.3446204e-01,2.2818490e-03,0.0000000e+00,6.0536594e-02,1.2566802e-04,3.6336428e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.4033,2.4591639441285e+01,3.1212,-4.3345381719548e+02,-3.1558949078858e+02,6.6322103596715e+01,7.8789746699909e+00,3.2441860567475e+01
498,1503.00,0.000,-5.471,7.5242594373142e+01,2.7323,48.8107,0.3583,8.6096,1.4627,0.4751,9.6460,0.2110,23.0454,0.0919,0.0000,6.5850,0.5715,0.1329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2790324288521e+03,-8.8393871728917e+02,2.2244388793907e+02,2.7538562143806e+01,1.2105538199995e+02,4.6501925e-01,6.9827150e-03,1.1394234e-02,1.4258123e-03,1.9766725e-02,5.1984007e-02,3.9235595e-03,2.3351679e-01,2.2756079e-03,0.0000000e+00,6.0717707e-02,1.2522041e-04,3.6294060e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.4096,2.4778739461711e+01,3.1217,-4.3660617562471e+02,-3.1794959781545e+02,6.6805493797963e+01,7.9375997309702e+00,3.2682868717876e+01
499,1502.00,0.000,-5.479,7.5056111204371e+01,2.7321,48.8330,0.3591,8.6303,1.4635,0.4734,9.6482,0.2110,22.9832,0.0915,0.0000,6.6007,0.5729,0.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2756035135361e+03,-8.8185122281323e+02,2.2181353165808e+02,2.7472347540739e+01,1.2071655352561e+02,4.6559176e-01,7.0021884e-03,1.1397515e-02,1.4321616e-03,1.9676435e-02,5.2123524e-02,3.9262958e-03,2.3257499e-01,2.2693646e-03,0.0000000e+00,6.0898910e-02,1.2477381e-04,3.6251504e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.4159,2.4965043349492e+01,3.1222,-4.3974252964687e+02,-3.2029902399070e+02,6.7286429685476e+01,7.9959536573726e+00,3.2922747465793e+01
