Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
835,1166.00,0.000,-8.694,1.1404476216188e+02,2.4085,63.8346,0.5436,16.6601,0.8252,0.0000,3.2388,0.1491,0.9382,0.0000,0.0000,2.3850,6.8307,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8935055802871e+03,-1.4548579206820e+03,3.0479634479039e+02,4.7350149241107e+01,1.5469967410116e+02,4.9429881e-01,2.8122520e-02,7.0098139e-03,5.1721200e-03,0.0000000e+00,7.3329645e-02,8.4962993e-03,1.6899747e-02,0.0000000e+00,0.0000000e+00,5.4529768e-02,3.0590255e-04,3.2651454e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8188,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8935055802871e+03,-1.4548579206820e+03, 3.0479634479039e+02, 4.7350149241107e+01, 1.5469967410116e+02, 2.5601360408971e-03,-3.4657523718589e-04, 5.4068172580849e-05, 7.3194117176088e-06, 2.5601360408971e-03,-3.4657523718589e-04, 5.4068172580849e-05, 7.3194117176088e-06
836,1165.00,0.000,-8.705,1.1404480849642e+02,2.4087,63.8346,0.5436,16.6601,0.8256,0.0000,3.2384,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8932016378607e+03,-1.4550133237386e+03,3.0468888093878e+02,4.7347629843487e+01,1.5469780974799e+02,4.9420424e-01,2.8153300e-02,6.9970674e-03,5.1754670e-03,0.0000000e+00,7.3388256e-02,8.5056099e-03,1.6906079e-02,0.0000000e+00,0.0000000e+00,5.4546032e-02,3.0468522e-04,3.2630659e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8255,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8932016378607e+03,-1.4550133237386e+03, 3.0468888093878e+02, 4.7347629843487e+01, 1.5469780974799e+02, 2.5601454510728e-03,-3.4659500559966e-04, 5.4071248329338e-05, 7.3202187046187e-06, 2.5601454510728e-03,-3.4659500559966e-04, 5.4071248329338e-05, 7.3202187046187e-06
837,1164.00,0.000,-8.717,1.1404485503797e+02,2.4088,63.8345,0.5436,16.6601,0.8260,0.0000,3.2380,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8928978064194e+03,-1.4551687282849e+03,3.0458134372512e+02,4.7345110609005e+01,1.5469593447313e+02,4.9410955e-01,2.8184156e-02,6.9843265e-03,5.1788281e-03,0.0000000e+00,7.3446960e-02,8.5149437e-03,1.6912421e-02,0.0000000e+00,0.0000000e+00,5.4562324e-02,3.0347102e-04,3.2609849e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8323,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8928978064194e+03,-1.4551687282849e+03, 3.0458134372512e+02, 4.7345110609005e+01, 1.5469593447313e+02, 2.5601549032885e-03,-3.4661478204737e-04, 5.4074325106796e-05, 7.3210259219765e-06, 2.5601549032885e-03,-3.4661478204737e-04, 5.4074325106796e-05, 7.3210259219765e-06
838,1163.00,0.000,-8.729,1.1404490178721e+02,2.4089,63.8345,0.5436,16.6601,0.8264,0.0000,3.2377,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8925940860481e+03,-1.4553241343225e+03,3.0447373305409e+02,4.7342591538149e+01,1.5469404825954e+02,4.9401475e-01,2.8215086e-02,6.9715913e-03,5.1822035e-03,0.0000000e+00,7.3505756e-02,8.5243010e-03,1.6918775e-02,0.0000000e+00,0.0000000e+00,5.4578645e-02,3.0225997e-04,3.2589023e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8390,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8925940860481e+03,-1.4553241343225e+03, 3.0447373305409e+02, 4.7342591538149e+01, 1.5469404825954e+02, 2.5601643976866e-03,-3.4663456656909e-04, 5.4077402915800e-05, 7.3218333704815e-06, 2.5601643976866e-03,-3.4663456656909e-04, 5.4077402915800e-05, 7.3218333704815e-06
839,1162.00,0.000,-8.741,1.1404494874486e+02,2.4091,63.8345,0.5436,16.6601,0.8268,0.0000,3.2373,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8922904768317e+03,-1.4554795418531e+03,3.0436604883016e+02,4.7340072631411e+01,1.5469215109011e+02,4.9391984e-01,2.8246092e-02,6.9588616e-03,5.1855932e-03,0.0000000e+00,7.3564646e-02,8.5336817e-03,1.6925139e-02,0.0000000e+00,0.0000000e+00,5.4594996e-02,3.0105205e-04,3.2568183e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8458,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8922904768317e+03,-1.4554795418531e+03, 3.0436604883016e+02, 4.7340072631411e+01, 1.5469215109011e+02, 2.5601739344099e-03,-3.4665435920510e-04, 5.4080481758939e-05, 7.3226410509369e-06, 2.5601739344099e-03,-3.4665435920510e-04, 5.4080481758939e-05, 7.3226410509369e-06
840,1161.00,0.000,-8.753,1.1404499591162e+02,2.4092,63.8345,0.5436,16.6601,0.8273,0.0000,3.2369,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8919869788553e+03,-1.4556349508785e+03,3.0425829095763e+02,4.7337553889284e+01,1.5469024294772e+02,4.9382483e-01,2.8277173e-02,6.9461375e-03,5.1889972e-03,0.0000000e+00,7.3623628e-02,8.5430860e-03,1.6931514e-02,0.0000000e+00,0.0000000e+00,5.4611375e-02,2.9984727e-04,3.2547327e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8526,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8919869788553e+03,-1.4556349508785e+03, 3.0425829095763e+02, 4.7337553889284e+01, 1.5469024294772e+02, 2.5601835136019e-03,-3.4667415999584e-04, 5.4083561638815e-05, 7.3234489641494e-06, 2.5601835136019e-03,-3.4667415999584e-04, 5.4083561638815e-05, 7.3234489641494e-06
841,1160.00,0.000,-8.765,1.1404504328821e+02,2.4093,63.8344,0.5436,16.6601,0.8277,0.0000,3.2365,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8916835922042e+03,-1.4557903614002e+03,3.0415045934059e+02,4.7335035312266e+01,1.5468832381520e+02,4.9372970e-01,2.8308331e-02,6.9334191e-03,5.1924157e-03,0.0000000e+00,7.3682704e-02,8.5525139e-03,1.6937900e-02,0.0000000e+00,0.0000000e+00,5.4627783e-02,2.9864561e-04,3.2526456e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8593,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8916835922042e+03,-1.4557903614002e+03, 3.0415045934059e+02, 4.7335035312266e+01, 1.5468832381520e+02, 2.5601931354068e-03,-3.4669396898196e-04, 5.4086642558040e-05, 7.3242571109294e-06, 2.5601931354068e-03,-3.4669396898196e-04, 5.4086642558040e-05, 7.3242571109294e-06
842,1159.00,0.000,-8.777,1.1404509087532e+02,2.4094,63.8344,0.5436,16.6601,0.8281,0.0000,3.2362,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8913803169635e+03,-1.4559457734201e+03,3.0404255388295e+02,4.7332516900853e+01,1.5468639367535e+02,4.9363446e-01,2.8339565e-02,6.9207063e-03,5.1958486e-03,0.0000000e+00,7.3741873e-02,8.5619656e-03,1.6944297e-02,0.0000000e+00,0.0000000e+00,5.4644220e-02,2.9744709e-04,3.2505570e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8661,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8913803169635e+03,-1.4559457734201e+03, 3.0404255388295e+02, 4.7332516900853e+01, 1.5468639367535e+02, 2.5602027999693e-03,-3.4671378620425e-04, 5.4089724519238e-05, 7.3250654920909e-06, 2.5602027999693e-03,-3.4671378620425e-04, 5.4089724519238e-05, 7.3250654920909e-06
843,1158.00,0.000,-8.789,1.1404513867369e+02,2.4096,63.8344,0.5436,16.6601,0.8285,0.0000,3.2358,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8910771532190e+03,-1.4561011869399e+03,3.0393457448843e+02,4.7329998655547e+01,1.5468445251093e+02,4.9353911e-01,2.8370875e-02,6.9079992e-03,5.1992961e-03,0.0000000e+00,7.3801135e-02,8.5714410e-03,1.6950705e-02,0.0000000e+00,0.0000000e+00,5.4660686e-02,2.9625169e-04,3.2484668e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8729,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8910771532190e+03,-1.4561011869399e+03, 3.0393457448843e+02, 4.7329998655547e+01, 1.5468445251093e+02, 2.5602125074351e-03,-3.4673361170373e-04, 5.4092807525044e-05, 7.3258741084516e-06, 2.5602125074351e-03,-3.4673361170373e-04, 5.4092807525044e-05, 7.3258741084516e-06
844,1157.00,0.000,-8.801,1.1404518668402e+02,2.4097,63.8343,0.5436,16.6601,0.8289,0.0000,3.2354,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8907741010563e+03,-1.4562566019616e+03,3.0382652106053e+02,4.7327480576850e+01,1.5468250030469e+02,4.9344365e-01,2.8402262e-02,6.8952978e-03,5.2027582e-03,0.0000000e+00,7.3860491e-02,8.5809404e-03,1.6957124e-02,0.0000000e+00,0.0000000e+00,5.4677182e-02,2.9505941e-04,3.2463752e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8798,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8907741010563e+03,-1.4562566019616e+03, 3.0382652106053e+02, 4.7327480576850e+01, 1.5468250030469e+02, 2.5602222579501e-03,-3.4675344552156e-04, 5.4095891578104e-05, 7.3266829608330e-06, 2.5602222579501e-03,-3.4675344552156e-04, 5.4095891578104e-05, 7.3266829608330e-06
845,1156.00,0.000,-8.812,1.1404523490705e+02,2.4098,63.8343,0.5436,16.6601,0.8294,0.0000,3.2350,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8904711605612e+03,-1.4564120184870e+03,3.0371839350258e+02,4.7324962665267e+01,1.5468053703930e+02,4.9334807e-01,2.8433726e-02,6.8826022e-03,5.2062348e-03,0.0000000e+00,7.3919941e-02,8.5904637e-03,1.6963555e-02,0.0000000e+00,0.0000000e+00,5.4693707e-02,2.9387025e-04,3.2442820e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8866,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8904711605612e+03,-1.4564120184870e+03, 3.0371839350258e+02, 4.7324962665267e+01, 1.5468053703930e+02, 2.5602320516611e-03,-3.4677328769914e-04, 5.4098976681077e-05, 7.3274920500602e-06, 2.5602320516611e-03,-3.4677328769914e-04, 5.4098976681077e-05, 7.3274920500602e-06
846,1155.00,0.000,-8.824,1.1404528334349e+02,2.4100,63.8343,0.5436,16.6600,0.8298,0.0000,3.2346,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8901683318196e+03,-1.4565674365180e+03,3.0361019171771e+02,4.7322444921305e+01,1.5467856269744e+02,4.9325239e-01,2.8465267e-02,6.8699122e-03,5.2097262e-03,0.0000000e+00,7.3979485e-02,8.6000111e-03,1.6969996e-02,0.0000000e+00,0.0000000e+00,5.4710261e-02,2.9268421e-04,3.2421873e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.8934,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8901683318196e+03,-1.4565674365180e+03, 3.0361019171771e+02, 4.7322444921305e+01, 1.5467856269744e+02, 2.5602418887155e-03,-3.4679313827801e-04, 5.4102062836633e-05, 7.3283013769620e-06, 2.5602418887155e-03,-3.4679313827801e-04, 5.4102062836633e-05, 7.3283013769620e-06
847,1154.00,0.000,-8.836,1.1404533199408e+02,2.4101,63.8343,0.5436,16.6600,0.8302,0.0000,3.2343,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8898656149177e+03,-1.4567228560565e+03,3.0350191560885e+02,4.7319927345473e+01,1.5467657726173e+02,4.9315660e-01,2.8496886e-02,6.8572280e-03,5.2132324e-03,0.0000000e+00,7.4039123e-02,8.6095827e-03,1.6976448e-02,0.0000000e+00,0.0000000e+00,5.4726845e-02,2.9150129e-04,3.2400911e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9002,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8898656149177e+03,-1.4567228560565e+03, 3.0350191560885e+02, 4.7319927345473e+01, 1.5467657726173e+02, 2.5602517692615e-03,-3.4681299729991e-04, 5.4105150047455e-05, 7.3291109423711e-06, 2.5602517692615e-03,-3.4681299729991e-04, 5.4105150047455e-05, 7.3291109423711e-06
848,1153.00,0.000,-8.848,1.1404538085955e+02,2.4102,63.8342,0.5436,16.6600,0.8306,0.0000,3.2339,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8895630099417e+03,-1.4568782771047e+03,3.0339356507873e+02,4.7317409938283e+01,1.5467458071476e+02,4.9306069e-01,2.8528582e-02,6.8445496e-03,5.2167533e-03,0.0000000e+00,7.4098856e-02,8.6191785e-03,1.6982911e-02,0.0000000e+00,0.0000000e+00,5.4743458e-02,2.9032148e-04,3.2379933e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9071,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8895630099417e+03,-1.4568782771047e+03, 3.0339356507873e+02, 4.7317409938283e+01, 1.5467458071476e+02, 2.5602616934476e-03,-3.4683286480679e-04, 5.4108238316235e-05, 7.3299207471239e-06, 2.5602616934476e-03,-3.4683286480679e-04, 5.4108238316235e-05, 7.3299207471239e-06
849,1152.00,0.000,-8.860,1.1404542994064e+02,2.4103,63.8342,0.5436,16.6600,0.8311,0.0000,3.2335,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8892605169781e+03,-1.4570336996645e+03,3.0328514002990e+02,4.7314892700249e+01,1.5467257303907e+02,4.9296467e-01,2.8560357e-02,6.8318769e-03,5.2202892e-03,0.0000000e+00,7.4158682e-02,8.6287986e-03,1.6989386e-02,0.0000000e+00,0.0000000e+00,5.4760101e-02,2.8914477e-04,3.2358940e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9140,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8892605169781e+03,-1.4570336996645e+03, 3.0328514002990e+02, 4.7314892700249e+01, 1.5467257303907e+02, 2.5602716614234e-03,-3.4685274084076e-04, 5.4111327645681e-05, 7.3307307920607e-06, 2.5602716614234e-03,-3.4685274084076e-04, 5.4111327645681e-05, 7.3307307920607e-06
850,1151.00,0.000,-8.873,1.1404547923808e+02,2.4105,63.8342,0.5436,16.6600,0.8315,0.0000,3.2331,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8889581361135e+03,-1.4571891237381e+03,3.0317664036469e+02,4.7312375631887e+01,1.5467055421720e+02,4.9286854e-01,2.8592210e-02,6.8192100e-03,5.2238399e-03,0.0000000e+00,7.4218604e-02,8.6384432e-03,1.6995871e-02,0.0000000e+00,0.0000000e+00,5.4776774e-02,2.8797118e-04,3.2337932e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9208,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8889581361135e+03,-1.4571891237381e+03, 3.0317664036469e+02, 4.7312375631887e+01, 1.5467055421720e+02, 2.5602816733389e-03,-3.4687262544414e-04, 5.4114418038509e-05, 7.3315410780254e-06, 2.5602816733389e-03,-3.4687262544414e-04, 5.4114418038509e-05, 7.3315410780254e-06
851,1150.00,0.000,-8.885,1.1404552875261e+02,2.4106,63.8342,0.5436,16.6600,0.8319,0.0000,3.2327,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8886558674345e+03,-1.4573445493276e+03,3.0306806598525e+02,4.7309858733715e+01,1.5466852423161e+02,4.9277229e-01,2.8624141e-02,6.8065490e-03,5.2274057e-03,0.0000000e+00,7.4278620e-02,8.6481122e-03,1.7002368e-02,0.0000000e+00,0.0000000e+00,5.4793477e-02,2.8680069e-04,3.2316908e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9277,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8886558674345e+03,-1.4573445493276e+03, 3.0306806598525e+02, 4.7309858733715e+01, 1.5466852423161e+02, 2.5602917293448e-03,-3.4689251865945e-04, 5.4117509497449e-05, 7.3323516058660e-06, 2.5602917293448e-03,-3.4689251865945e-04, 5.4117509497449e-05, 7.3323516058660e-06
852,1149.00,0.000,-8.897,1.1404557848499e+02,2.4107,63.8341,0.5436,16.6600,0.8324,0.0000,3.2323,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8883537110280e+03,-1.4574999764351e+03,3.0295941679352e+02,4.7307342006256e+01,1.5466648306476e+02,4.9267594e-01,2.8656151e-02,6.7938938e-03,5.2309865e-03,0.0000000e+00,7.4338731e-02,8.6578058e-03,1.7008876e-02,0.0000000e+00,0.0000000e+00,5.4810210e-02,2.8563330e-04,3.2295869e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9346,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8883537110280e+03,-1.4574999764351e+03, 3.0295941679352e+02, 4.7307342006256e+01, 1.5466648306476e+02, 2.5603018295926e-03,-3.4691242052938e-04, 5.4120602025242e-05, 7.3331623764342e-06, 2.5603018295926e-03,-3.4691242052938e-04, 5.4120602025242e-05, 7.3331623764342e-06
853,1148.00,0.000,-8.909,1.1404562843595e+02,2.4109,63.8341,0.5436,16.6600,0.8328,0.0000,3.2319,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8880516669811e+03,-1.4576554050629e+03,3.0285069269125e+02,4.7304825450031e+01,1.5466443069907e+02,4.9257947e-01,2.8688241e-02,6.7812445e-03,5.2345823e-03,0.0000000e+00,7.4398937e-02,8.6675241e-03,1.7015395e-02,0.0000000e+00,0.0000000e+00,5.4826972e-02,2.8446901e-04,3.2274815e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9415,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8880516669811e+03,-1.4576554050629e+03, 3.0285069269125e+02, 4.7304825450031e+01, 1.5466443069907e+02, 2.5603119742344e-03,-3.4693233109683e-04, 5.4123695624644e-05, 7.3339733905857e-06, 2.5603119742344e-03,-3.4693233109683e-04, 5.4123695624644e-05, 7.3339733905857e-06
854,1147.00,0.000,-8.921,1.1404567860626e+02,2.4110,63.8341,0.5436,16.6600,0.8332,0.0000,3.2315,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8877497353809e+03,-1.4578108352133e+03,3.0274189357999e+02,4.7302309065566e+01,1.5466236711689e+02,4.9248288e-01,2.8720410e-02,6.7686010e-03,5.2381934e-03,0.0000000e+00,7.4459238e-02,8.6772672e-03,1.7021926e-02,0.0000000e+00,0.0000000e+00,5.4843765e-02,2.8330782e-04,3.2253746e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9484,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8877497353809e+03,-1.4578108352133e+03, 3.0274189357999e+02, 4.7302309065566e+01, 1.5466236711689e+02, 2.5603221634229e-03,-3.4695225040488e-04, 5.4126790298419e-05, 7.3347846491801e-06, 2.5603221634229e-03,-3.4695225040488e-04, 5.4126790298419e-05, 7.3347846491801e-06
855,1146.00,0.000,-8.933,1.1404572899667e+02,2.4111,63.8340,0.5436,16.6600,0.8337,0.0000,3.2311,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8874479163148e+03,-1.4579662668885e+03,3.0263301936107e+02,4.7299792853389e+01,1.5466029230058e+02,4.9238619e-01,2.8752658e-02,6.7559634e-03,5.2418197e-03,0.0000000e+00,7.4519635e-02,8.6870351e-03,1.7028467e-02,0.0000000e+00,0.0000000e+00,5.4860588e-02,2.8214972e-04,3.2232661e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9553,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8874479163148e+03,-1.4579662668885e+03, 3.0263301936107e+02, 4.7299792853389e+01, 1.5466029230058e+02, 2.5603323973117e-03,-3.4697217849684e-04, 5.4129886049347e-05, 7.3355961530808e-06, 2.5603323973117e-03,-3.4697217849684e-04, 5.4129886049347e-05, 7.3355961530808e-06
856,1145.00,0.000,-8.945,1.1404577960793e+02,2.4113,63.8340,0.5436,16.6600,0.8341,0.0000,3.2307,0.1491,0.9382,0.0000,0.0000,2.3850,6.8306,4.5946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8871462098703e+03,-1.4581217000910e+03,3.0252406993565e+02,4.7297276814030e+01,1.5465820623243e+02,4.9228938e-01,2.8784987e-02,6.7433317e-03,5.2454612e-03,0.0000000e+00,7.4580127e-02,8.6968280e-03,1.7035021e-02,0.0000000e+00,0.0000000e+00,5.4877441e-02,2.8099472e-04,3.2211561e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.9623,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.8871462098703e+03,-1.4581217000910e+03, 3.0252406993565e+02, 4.7297276814030e+01, 1.5465820623243e+02, 2.5603426760548e-03,-3.4699211541618e-04, 5.4132982880218e-05, 7.3364079031553e-06, 2.5603426760548e-03,-3.4699211541618e-04, 5.4132982880218e-05, 7.3364079031553e-06
