Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
1122,879.00,0.000,-12.924,94.8771,2.5194,66.6861,0.0000,19.6222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6283,7.7134,5.3501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1554.716,-1309.988,212.410,37.658,114.619,0.666068,0.029979,0.303953
1123,878.00,0.000,-12.943,94.9242,2.5194,66.6923,0.0000,19.6179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6232,7.7161,5.3504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1555.271,-1310.747,212.417,37.677,114.670,0.666290,0.029739,0.303972
1124,877.00,0.000,-12.961,94.9707,2.5195,66.6985,0.0000,19.6136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6183,7.7187,5.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1555.817,-1311.499,212.423,37.695,114.719,0.666510,0.029501,0.303989
1125,876.00,0.000,-12.980,95.0167,2.5195,66.7047,0.0000,19.6094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6133,7.7214,5.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1556.353,-1312.242,212.428,37.713,114.768,0.666729,0.029266,0.304006
1126,875.00,0.000,-12.998,95.0620,2.5195,66.7108,0.0000,19.6052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6084,7.7240,5.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1556.880,-1312.978,212.430,37.731,114.816,0.666946,0.029032,0.304022
1127,874.00,0.000,-13.017,95.1069,2.5195,66.7168,0.0000,19.6011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6036,7.7266,5.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1557.397,-1313.706,212.432,37.748,114.863,0.667161,0.028802,0.304037
1128,873.00,0.000,-13.035,95.1511,2.5195,66.7228,0.0000,19.5970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5988,7.7292,5.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1557.905,-1314.427,212.432,37.766,114.910,0.667375,0.028573,0.304052
1129,872.00,0.000,-13.054,95.1948,2.5195,66.7288,0.0000,19.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5941,7.7317,5.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1558.405,-1315.140,212.430,37.783,114.956,0.667587,0.028347,0.304066
1130,871.00,0.000,-13.073,95.2380,2.5195,66.7346,0.0000,19.5889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5894,7.7343,5.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1558.895,-1315.846,212.428,37.800,115.001,0.667797,0.028122,0.304080
1131,870.00,0.000,-13.091,95.2806,2.5196,66.7404,0.0000,19.5849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5848,7.7368,5.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1559.377,-1316.545,212.423,37.816,115.046,0.668006,0.027901,0.304093
1132,869.00,0.000,-13.110,95.3228,2.5196,66.7462,0.0000,19.5809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5802,7.7393,5.3534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1559.850,-1317.237,212.418,37.833,115.091,0.668213,0.027681,0.304106
1133,868.00,0.000,-13.129,95.3644,2.5196,66.7519,0.0000,19.5770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5756,7.7417,5.3537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1560.315,-1317.922,212.411,37.849,115.134,0.668419,0.027463,0.304118
1134,867.00,0.000,-13.148,95.4267,2.5196,66.7598,0.0000,19.5715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5692,7.7448,5.3547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1561.114,-1318.889,212.450,37.874,115.203,0.668675,0.027156,0.304169
1135,866.00,0.000,-13.166,95.5040,2.5196,66.7694,0.0000,19.5647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5613,7.7484,5.3561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1562.155,-1320.059,212.523,37.905,115.291,0.668972,0.026781,0.304247
1136,865.00,0.000,-13.185,95.5792,2.5195,66.7789,0.0000,19.5580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5536,7.7520,5.3575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1563.163,-1321.202,212.591,37.935,115.375,0.669267,0.026413,0.304320
1137,864.00,0.000,-13.204,95.6525,2.5195,66.7882,0.0000,19.5514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5460,7.7555,5.3588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1564.139,-1322.319,212.654,37.965,115.458,0.669562,0.026050,0.304388
1138,863.00,0.000,-13.223,95.7240,2.5195,66.7974,0.0000,19.5450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5385,7.7590,5.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.085,-1323.411,212.713,37.993,115.538,0.669855,0.025692,0.304452
1139,862.00,0.000,-13.242,95.7936,2.5195,66.8065,0.0000,19.5386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5312,7.7626,5.3612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.001,-1324.478,212.768,38.021,115.616,0.670148,0.025341,0.304512
1140,861.00,0.000,-13.261,95.8615,2.5194,66.8154,0.0000,19.5323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5239,7.7661,5.3623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.889,-1325.521,212.818,38.049,115.693,0.670439,0.024994,0.304567
1141,860.00,0.000,-13.280,95.9277,2.5194,66.8242,0.0000,19.5262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5168,7.7696,5.3633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.749,-1326.542,212.865,38.075,115.767,0.670729,0.024653,0.304618
1142,859.00,0.000,-13.299,95.9922,2.5194,66.8329,0.0000,19.5201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5097,7.7730,5.3642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.583,-1327.541,212.907,38.101,115.839,0.671017,0.024317,0.304666
1143,858.00,0.000,-13.318,96.0552,2.5194,66.8415,0.0000,19.5141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5028,7.7765,5.3651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.392,-1328.518,212.946,38.126,115.909,0.671304,0.023986,0.304710
1144,857.00,0.000,-13.337,96.1167,2.5194,66.8500,0.0000,19.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4960,7.7799,5.3659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.175,-1329.475,212.981,38.151,115.978,0.671589,0.023659,0.304751
1145,856.00,0.000,-13.356,96.1767,2.5194,66.8583,0.0000,19.5025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4893,7.7833,5.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.935,-1330.411,213.013,38.175,116.045,0.671873,0.023338,0.304789
1146,855.00,0.000,-13.376,96.2352,2.5194,66.8666,0.0000,19.4968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4826,7.7867,5.3673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.671,-1331.329,213.041,38.198,116.110,0.672155,0.023022,0.304823
1147,854.00,0.000,-13.395,96.2924,2.5194,66.8747,0.0000,19.4911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4761,7.7901,5.3680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.385,-1332.227,213.067,38.221,116.174,0.672435,0.022710,0.304855
1148,853.00,0.000,-13.414,96.3482,2.5194,66.8827,0.0000,19.4856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4697,7.7935,5.3686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.077,-1333.108,213.088,38.243,116.236,0.672714,0.022403,0.304884
1149,852.00,0.000,-13.433,96.4027,2.5193,66.8906,0.0000,19.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4633,7.7968,5.3691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.748,-1333.971,213.107,38.265,116.296,0.672991,0.022100,0.304910
1150,851.00,0.000,-13.453,96.4560,2.5193,66.8984,0.0000,19.4748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,7.8001,5.3696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.399,-1334.817,213.123,38.286,116.355,0.673265,0.021801,0.304933
1151,850.00,0.000,-13.472,96.5081,2.5193,66.9061,0.0000,19.4695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4509,7.8034,5.3701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.030,-1335.646,213.136,38.307,116.413,0.673538,0.021507,0.304954
1152,849.00,0.000,-13.491,96.5590,2.5193,66.9137,0.0000,19.4643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4449,7.8067,5.3705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.641,-1336.460,213.146,38.327,116.470,0.673809,0.021218,0.304973
1153,848.00,0.000,-13.511,96.6087,2.5193,66.9212,0.0000,19.4592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4389,7.8099,5.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.235,-1337.258,213.153,38.347,116.525,0.674078,0.020932,0.304989
1154,847.00,0.000,-13.530,96.6573,2.5193,66.9286,0.0000,19.4541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4330,7.8131,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.810,-1338.040,213.158,38.366,116.578,0.674346,0.020651,0.305004
1155,846.00,0.000,-13.550,96.7048,2.5193,66.9359,0.0000,19.4491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,7.8163,5.3715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.367,-1338.809,213.160,38.385,116.631,0.674611,0.020373,0.305016
1156,845.00,0.000,-13.569,96.7513,2.5193,66.9431,0.0000,19.4442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4214,7.8195,5.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.908,-1339.563,213.160,38.403,116.682,0.674874,0.020100,0.305026
1157,844.00,0.000,-13.589,96.7968,2.5194,66.9502,0.0000,19.4394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4158,7.8227,5.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.432,-1340.303,213.157,38.421,116.733,0.675135,0.019830,0.305035
1158,843.00,0.000,-13.608,96.8413,2.5194,66.9572,0.0000,19.4346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4102,7.8258,5.3722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.940,-1341.030,213.152,38.439,116.782,0.675394,0.019565,0.305042
1159,842.00,0.000,-13.628,96.8848,2.5194,66.9641,0.0000,19.4299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4047,7.8289,5.3724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.432,-1341.744,213.144,38.456,116.830,0.675651,0.019303,0.305047
1160,841.00,0.000,-13.648,96.9274,2.5194,66.9709,0.0000,19.4253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3993,7.8319,5.3725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.909,-1342.446,213.134,38.473,116.877,0.675905,0.019044,0.305050
1161,840.00,0.000,-13.668,96.9691,2.5194,66.9776,0.0000,19.4208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3940,7.8350,5.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.372,-1343.135,213.122,38.489,116.923,0.676158,0.018790,0.305052
1162,839.00,0.000,-13.687,97.0099,2.5194,66.9843,0.0000,19.4163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3887,7.8380,5.3727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.820,-1343.812,213.108,38.505,116.968,0.676409,0.018539,0.305053
1163,838.00,0.000,-13.707,97.0499,2.5194,66.9908,0.0000,19.4118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3836,7.8410,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.255,-1344.478,213.092,38.521,117.012,0.676657,0.018291,0.305052
1164,837.00,0.000,-13.727,97.0890,2.5194,66.9973,0.0000,19.4075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3784,7.8440,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.676,-1345.132,213.074,38.536,117.055,0.676903,0.018047,0.305049
1165,836.00,0.000,-13.747,97.1273,2.5194,67.0037,0.0000,19.4032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3734,7.8469,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.084,-1345.775,213.053,38.551,117.098,0.677148,0.017806,0.305046
1166,835.00,0.000,-13.767,97.1649,2.5194,67.0100,0.0000,19.3989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3684,7.8498,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.479,-1346.408,213.031,38.566,117.139,0.677390,0.017569,0.305041
1167,834.00,0.000,-13.787,97.2016,2.5195,67.0162,0.0000,19.3947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3635,7.8527,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.861,-1347.030,213.007,38.580,117.180,0.677630,0.017335,0.305035
1168,833.00,0.000,-13.806,97.2376,2.5195,67.0223,0.0000,19.3906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3587,7.8556,5.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.232,-1347.642,212.982,38.594,117.220,0.677868,0.017104,0.305028
1169,832.00,0.000,-13.826,97.2729,2.5195,67.0284,0.0000,19.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3539,7.8584,5.3727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.591,-1348.245,212.954,38.608,117.259,0.678103,0.016877,0.305020
1170,831.00,0.000,-13.846,97.3075,2.5195,67.0344,0.0000,19.3825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3492,7.8613,5.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.938,-1348.837,212.925,38.622,117.297,0.678337,0.016652,0.305011
1171,830.00,0.000,-13.867,97.3414,2.5195,67.0403,0.0000,19.3786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3446,7.8641,5.3725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.274,-1349.421,212.894,38.635,117.335,0.678568,0.016431,0.305001
1172,829.00,0.000,-13.887,97.3746,2.5195,67.0461,0.0000,19.3747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,7.8668,5.3724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.599,-1349.995,212.861,38.648,117.372,0.678798,0.016212,0.304990
1173,828.00,0.000,-13.907,97.4071,2.5196,67.0519,0.0000,19.3708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3355,7.8696,5.3722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.914,-1350.560,212.827,38.660,117.408,0.679025,0.015997,0.304978
1174,827.00,0.000,-13.927,97.4390,2.5196,67.0575,0.0000,19.3670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3311,7.8723,5.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.218,-1351.117,212.791,38.673,117.444,0.679250,0.015785,0.304965
1175,826.00,0.000,-13.947,97.4703,2.5196,67.0631,0.0000,19.3633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3267,7.8750,5.3719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.513,-1351.665,212.753,38.685,117.479,0.679473,0.015575,0.304952
1176,825.00,0.000,-13.967,97.5010,2.5196,67.0687,0.0000,19.3596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3223,7.8776,5.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.797,-1352.205,212.714,38.697,117.514,0.679694,0.015368,0.304938
1177,824.00,0.000,-13.988,97.5311,2.5197,67.0741,0.0000,19.3560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3181,7.8803,5.3716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1586.072,-1352.737,212.674,38.708,117.548,0.679913,0.015164,0.304923
1178,823.00,0.000,-14.008,97.5536,2.5197,67.0783,0.0000,19.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3148,7.8823,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1586.224,-1353.164,212.617,38.717,117.572,0.680078,0.015011,0.304911
1179,822.00,0.000,-14.028,97.5536,2.5198,67.0783,0.0000,19.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3148,7.8823,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1586.011,-1353.282,212.509,38.715,117.569,0.680080,0.015008,0.304911
1180,821.00,0.000,-14.049,97.5537,2.5198,67.0784,0.0000,19.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,7.8823,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.800,-1353.400,212.402,38.714,117.566,0.680083,0.015006,0.304911
1181,820.00,0.000,-14.069,97.5538,2.5199,67.0784,0.0000,19.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,7.8823,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.589,-1353.519,212.295,38.713,117.563,0.680083,0.015006,0.304911
1182,819.00,0.000,-14.090,97.5538,2.5200,67.0785,0.0000,19.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,7.8824,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.376,-1353.636,212.187,38.712,117.560,0.680087,0.015003,0.304911
1183,818.00,0.000,-14.110,97.5538,2.5201,67.0785,0.0000,19.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3147,7.8824,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1585.165,-1353.754,212.080,38.711,117.558,0.680087,0.015003,0.304910
1184,817.00,0.000,-14.131,97.5540,2.5201,67.0785,0.0000,19.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3146,7.8824,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.955,-1353.874,211.972,38.710,117.556,0.680089,0.015001,0.304910
1185,816.00,0.000,-14.151,97.5540,2.5202,67.0785,0.0000,19.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3146,7.8824,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.745,-1353.993,211.864,38.709,117.554,0.680091,0.015000,0.304910
1186,815.00,0.000,-14.172,97.5541,2.5203,67.0786,0.0000,19.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3146,7.8824,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.534,-1354.111,211.757,38.707,117.552,0.680092,0.014998,0.304909
1187,814.00,0.000,-14.193,97.5541,2.5204,67.0786,0.0000,19.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3145,7.8825,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.323,-1354.229,211.649,38.706,117.550,0.680094,0.014997,0.304909
1188,813.00,0.000,-14.213,97.5542,2.5204,67.0787,0.0000,19.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3145,7.8825,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1584.112,-1354.347,211.541,38.705,117.548,0.680096,0.014995,0.304909
1189,812.00,0.000,-14.234,97.5542,2.5205,67.0787,0.0000,19.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3145,7.8825,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.901,-1354.466,211.432,38.704,117.547,0.680097,0.014994,0.304909
1190,811.00,0.000,-14.255,97.5543,2.5206,67.0788,0.0000,19.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3144,7.8825,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.691,-1354.584,211.324,38.703,117.546,0.680099,0.014992,0.304909
1191,810.00,0.000,-14.276,97.5543,2.5207,67.0788,0.0000,19.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3144,7.8825,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.480,-1354.702,211.216,38.702,117.545,0.680101,0.014991,0.304909
1192,809.00,0.000,-14.297,97.5544,2.5207,67.0788,0.0000,19.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3144,7.8826,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.270,-1354.820,211.107,38.701,117.544,0.680103,0.014989,0.304908
1193,808.00,0.000,-14.317,97.5544,2.5208,67.0789,0.0000,19.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3144,7.8826,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1583.060,-1354.939,210.999,38.700,117.543,0.680104,0.014988,0.304908
1194,807.00,0.000,-14.338,97.5545,2.5209,67.0789,0.0000,19.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,7.8826,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.850,-1355.057,210.890,38.698,117.543,0.680106,0.014986,0.304908
1195,806.00,0.000,-14.359,97.5546,2.5210,67.0790,0.0000,19.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,7.8826,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.640,-1355.175,210.781,38.697,117.543,0.680108,0.014985,0.304908
1196,805.00,0.000,-14.380,97.5546,2.5210,67.0790,0.0000,19.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,7.8826,5.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.430,-1355.293,210.673,38.696,117.543,0.680109,0.014983,0.304908
1197,804.00,0.000,-14.401,97.5547,2.5211,67.0790,0.0000,19.3527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,7.8827,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.220,-1355.412,210.564,38.695,117.543,0.680111,0.014982,0.304907
1198,803.00,0.000,-14.422,97.5547,2.5212,67.0791,0.0000,19.3527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,7.8827,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1582.010,-1355.530,210.454,38.694,117.544,0.680113,0.014980,0.304907
1199,802.00,0.000,-14.444,97.5548,2.5213,67.0791,0.0000,19.3527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3142,7.8827,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.801,-1355.648,210.345,38.693,117.545,0.680114,0.014979,0.304907
1200,801.00,0.000,-14.465,97.5548,2.5213,67.0792,0.0000,19.3527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3141,7.8827,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.591,-1355.766,210.236,38.692,117.546,0.680116,0.014977,0.304907
1201,800.00,0.000,-14.486,97.5549,2.5214,67.0792,0.0000,19.3526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3141,7.8827,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.382,-1355.884,210.127,38.690,117.548,0.680118,0.014976,0.304907
1202,799.00,0.000,-14.507,97.5549,2.5215,67.0792,0.0000,19.3526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3141,7.8828,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1581.173,-1356.003,210.017,38.689,117.549,0.680119,0.014974,0.304906
1203,798.00,0.000,-14.528,97.5550,2.5216,67.0793,0.0000,19.3526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3140,7.8828,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.963,-1356.121,209.908,38.688,117.551,0.680121,0.014973,0.304906
1204,797.00,0.000,-14.550,97.5550,2.5216,67.0793,0.0000,19.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3140,7.8828,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.754,-1356.239,209.798,38.687,117.554,0.680123,0.014971,0.304906
1205,796.00,0.000,-14.571,97.5551,2.5217,67.0794,0.0000,19.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3140,7.8828,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.545,-1356.357,209.688,38.686,117.556,0.680124,0.014970,0.304906
1206,795.00,0.000,-14.593,97.5551,2.5218,67.0794,0.0000,19.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3139,7.8828,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.337,-1356.476,209.578,38.685,117.559,0.680126,0.014968,0.304906
1207,794.00,0.000,-14.614,97.5552,2.5219,67.0794,0.0000,19.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3139,7.8829,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1580.128,-1356.594,209.468,38.684,117.562,0.680127,0.014967,0.304906
