Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
1067,934.00,0.000,-11.958,7.8491,3.3502,50.8186,0.5244,1.4888,2.1988,0.0000,13.1530,0.0000,10.8441,0.0000,0.0000,20.4103,0.5620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-115.317,-95.546,16.378,2.343,8.798,0.355685,0.123299,0.420053,-0.003836,0.033955,0.029231,0.041612
1068,933.00,0.000,-11.974,7.8940,3.3509,50.8110,0.5262,1.4834,2.2006,0.0000,13.1864,0.0000,10.8128,0.0000,0.0000,20.4160,0.5637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-115.924,-96.068,16.463,2.356,8.846,0.355024,0.122773,0.421204,-0.003993,0.034223,0.029026,0.041743
1069,932.00,0.000,-11.991,7.9384,3.3515,50.8035,0.5280,1.4780,2.2023,0.0000,13.2198,0.0000,10.7818,0.0000,0.0000,20.4213,0.5653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-116.525,-96.585,16.546,2.369,8.893,0.354354,0.122258,0.422353,-0.004149,0.034490,0.028821,0.041874
1070,931.00,0.000,-12.008,7.9825,3.3521,50.7960,0.5299,1.4726,2.2039,0.0000,13.2531,0.0000,10.7511,0.0000,0.0000,20.4265,0.5670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-117.120,-97.096,16.629,2.381,8.940,0.353676,0.121753,0.423501,-0.004303,0.034754,0.028616,0.042003
1071,930.00,0.000,-12.025,8.0261,3.3527,50.7887,0.5317,1.4672,2.2054,0.0000,13.2864,0.0000,10.7206,0.0000,0.0000,20.4314,0.5686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-117.707,-97.602,16.710,2.394,8.986,0.352990,0.121260,0.424648,-0.004455,0.035015,0.028410,0.042132
1072,929.00,0.000,-12.042,8.0692,3.3533,50.7814,0.5335,1.4619,2.2069,0.0000,13.3197,0.0000,10.6903,0.0000,0.0000,20.4362,0.5702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-118.288,-98.102,16.791,2.406,9.032,0.352296,0.120777,0.425793,-0.004606,0.035275,0.028204,0.042260
1073,928.00,0.000,-12.059,8.1120,3.3539,50.7742,0.5353,1.4566,2.2082,0.0000,13.3529,0.0000,10.6604,0.0000,0.0000,20.4407,0.5718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-118.862,-98.598,16.871,2.419,9.077,0.351595,0.120305,0.426936,-0.004754,0.035532,0.027998,0.042387
1074,927.00,0.000,-12.076,8.1543,3.3545,50.7671,0.5370,1.4513,2.2095,0.0000,13.3860,0.0000,10.6307,0.0000,0.0000,20.4450,0.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-119.430,-99.088,16.949,2.431,9.121,0.350888,0.119843,0.428077,-0.004900,0.035787,0.027792,0.042513
1075,926.00,0.000,-12.093,8.1963,3.3551,50.7601,0.5388,1.4460,2.2107,0.0000,13.4191,0.0000,10.6013,0.0000,0.0000,20.4491,0.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-119.991,-99.573,17.027,2.443,9.166,0.350174,0.119391,0.429216,-0.005044,0.036040,0.027586,0.042639
1076,925.00,0.000,-12.110,8.2378,3.3557,50.7532,0.5406,1.4407,2.2118,0.0000,13.4521,0.0000,10.5721,0.0000,0.0000,20.4530,0.5766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-120.547,-100.054,17.104,2.455,9.209,0.349454,0.118950,0.430352,-0.005187,0.036290,0.027379,0.042763
1077,924.00,0.000,-12.127,8.2789,3.3563,50.7463,0.5424,1.4355,2.2128,0.0000,13.4850,0.0000,10.5432,0.0000,0.0000,20.4567,0.5781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-121.096,-100.529,17.180,2.467,9.253,0.348728,0.118518,0.431486,-0.005327,0.036537,0.027172,0.042886
1078,923.00,0.000,-12.144,8.3197,3.3569,50.7396,0.5441,1.4303,2.2137,0.0000,13.5179,0.0000,10.5146,0.0000,0.0000,20.4602,0.5797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-121.639,-101.000,17.255,2.478,9.296,0.347996,0.118096,0.432617,-0.005466,0.036783,0.026965,0.043009
1079,922.00,0.000,-12.161,8.3600,3.3575,50.7329,0.5459,1.4251,2.2145,0.0000,13.5506,0.0000,10.4862,0.0000,0.0000,20.4636,0.5812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-122.177,-101.466,17.329,2.490,9.338,0.347260,0.117684,0.433745,-0.005602,0.037026,0.026758,0.043130
1080,921.00,0.000,-12.178,8.4000,3.3581,50.7263,0.5476,1.4199,2.2153,0.0000,13.5833,0.0000,10.4582,0.0000,0.0000,20.4667,0.5827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-122.708,-101.927,17.402,2.501,9.380,0.346519,0.117281,0.434871,-0.005737,0.037266,0.026550,0.043250
1081,920.00,0.000,-12.195,8.4396,3.3587,50.7198,0.5493,1.4147,2.2159,0.0000,13.6159,0.0000,10.4303,0.0000,0.0000,20.4697,0.5842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-123.234,-102.384,17.475,2.513,9.421,0.345773,0.116888,0.435993,-0.005870,0.037504,0.026343,0.043369
1082,919.00,0.000,-12.212,8.4788,3.3592,50.7135,0.5510,1.4096,2.2165,0.0000,13.6484,0.0000,10.4028,0.0000,0.0000,20.4725,0.5857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-123.754,-102.836,17.547,2.524,9.463,0.345023,0.116504,0.437112,-0.006001,0.037739,0.026135,0.043488
1083,918.00,0.000,-12.230,8.5177,3.3598,50.7072,0.5527,1.4045,2.2169,0.0000,13.6808,0.0000,10.3755,0.0000,0.0000,20.4752,0.5872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-124.268,-103.283,17.617,2.535,9.503,0.344269,0.116129,0.438228,-0.006130,0.037972,0.025927,0.043605
1084,917.00,0.000,-12.247,8.5562,3.3604,50.7009,0.5544,1.3994,2.2173,0.0000,13.7131,0.0000,10.3485,0.0000,0.0000,20.4776,0.5886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-124.777,-103.727,17.687,2.546,9.544,0.343511,0.115763,0.439341,-0.006257,0.038202,0.025719,0.043721
1085,916.00,0.000,-12.264,8.5943,3.3610,50.6948,0.5561,1.3943,2.2176,0.0000,13.7454,0.0000,10.3218,0.0000,0.0000,20.4800,0.5901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-125.281,-104.166,17.756,2.557,9.583,0.342750,0.115406,0.440450,-0.006382,0.038430,0.025510,0.043836
1086,915.00,0.000,-12.281,8.6321,3.3615,50.6888,0.5578,1.3892,2.2178,0.0000,13.7775,0.0000,10.2953,0.0000,0.0000,20.4821,0.5915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-125.779,-104.600,17.825,2.568,9.623,0.341986,0.115058,0.441555,-0.006505,0.038655,0.025302,0.043950
1087,914.00,0.000,-12.299,8.6696,3.3621,50.6829,0.5594,1.3842,2.2179,0.0000,13.8094,0.0000,10.2691,0.0000,0.0000,20.4841,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-126.271,-105.031,17.892,2.579,9.662,0.341219,0.114718,0.442656,-0.006626,0.038878,0.025094,0.044063
1088,913.00,0.000,-12.316,8.7067,3.3627,50.6771,0.5611,1.3792,2.2179,0.0000,13.8413,0.0000,10.2432,0.0000,0.0000,20.4860,0.5943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-126.759,-105.457,17.959,2.589,9.701,0.340449,0.114387,0.443754,-0.006746,0.039097,0.024885,0.044175
1089,912.00,0.000,-12.334,8.7434,3.3632,50.6713,0.5627,1.3742,2.2178,0.0000,13.8731,0.0000,10.2175,0.0000,0.0000,20.4877,0.5957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-127.241,-105.879,18.025,2.600,9.739,0.339677,0.114064,0.444847,-0.006863,0.039315,0.024676,0.044285
1090,911.00,0.000,-12.351,8.7906,3.3641,50.6628,0.5597,1.3670,2.2213,0.0000,13.9367,0.0000,10.1786,0.0000,0.0000,20.4770,0.5971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-127.843,-106.396,18.112,2.613,9.788,0.337552,0.114140,0.447016,-0.007218,0.039502,0.024607,0.044401
1091,910.00,0.000,-12.368,8.8349,3.3650,50.6550,0.5577,1.3603,2.2237,0.0000,13.9924,0.0000,10.1432,0.0000,0.0000,20.4692,0.5985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-128.410,-106.885,18.193,2.626,9.834,0.335752,0.114131,0.448919,-0.007512,0.039693,0.024503,0.044515
1092,909.00,0.000,-12.386,8.8790,3.3658,50.6474,0.5558,1.3537,2.2261,0.0000,14.0480,0.0000,10.1082,0.0000,0.0000,20.4611,0.5998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-128.973,-107.371,18.273,2.638,9.879,0.333945,0.114132,0.450821,-0.007805,0.039881,0.024399,0.044627
1093,908.00,0.000,-12.403,8.9228,3.3666,50.6399,0.5538,1.3470,2.2283,0.0000,14.1036,0.0000,10.0734,0.0000,0.0000,20.4529,0.6012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-129.531,-107.854,18.353,2.650,9.925,0.332133,0.114144,0.452721,-0.008097,0.040066,0.024295,0.044738
1094,907.00,0.000,-12.421,8.9663,3.3674,50.6325,0.5518,1.3404,2.2304,0.0000,14.1591,0.0000,10.0388,0.0000,0.0000,20.4445,0.6025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-130.086,-108.333,18.432,2.663,9.970,0.330315,0.114165,0.454619,-0.008387,0.040249,0.024191,0.044848
1095,906.00,0.000,-12.438,9.0096,3.3682,50.6251,0.5498,1.3338,2.2325,0.0000,14.2146,0.0000,10.0046,0.0000,0.0000,20.4359,0.6038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-130.636,-108.808,18.511,2.675,10.014,0.328491,0.114196,0.456515,-0.008675,0.040428,0.024087,0.044957
1096,905.00,0.000,-12.456,9.0526,3.3690,50.6179,0.5477,1.3272,2.2344,0.0000,14.2699,0.0000,9.9706,0.0000,0.0000,20.4271,0.6051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-131.181,-109.281,18.589,2.687,10.059,0.326662,0.114237,0.458409,-0.008962,0.040605,0.023982,0.045065
1097,904.00,0.000,-12.474,9.0953,3.3698,50.6108,0.5457,1.3206,2.2363,0.0000,14.3252,0.0000,9.9369,0.0000,0.0000,20.4181,0.6064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-131.723,-109.750,18.666,2.699,10.103,0.324828,0.114288,0.460302,-0.009247,0.040779,0.023877,0.045172
1098,903.00,0.000,-12.491,9.1379,3.3706,50.6038,0.5436,1.3141,2.2380,0.0000,14.3805,0.0000,9.9034,0.0000,0.0000,20.4090,0.6076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.260,-110.216,18.743,2.711,10.147,0.322989,0.114348,0.462192,-0.009530,0.040951,0.023772,0.045278
1099,902.00,0.000,-12.509,9.1801,3.3714,50.5969,0.5415,1.3075,2.2396,0.0000,14.4356,0.0000,9.8702,0.0000,0.0000,20.3997,0.6089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.794,-110.678,18.819,2.723,10.190,0.321145,0.114418,0.464081,-0.009812,0.041119,0.023667,0.045382
1100,901.00,0.000,-12.527,9.2222,3.3722,50.5901,0.5394,1.3010,2.2412,0.0000,14.4907,0.0000,9.8373,0.0000,0.0000,20.3902,0.6101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.323,-111.138,18.895,2.735,10.233,0.319295,0.114498,0.465967,-0.010092,0.041285,0.023562,0.045485
1101,900.00,0.000,-12.545,9.2639,3.3730,50.5834,0.5373,1.2944,2.2426,0.0000,14.5458,0.0000,9.8046,0.0000,0.0000,20.3806,0.6113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.849,-111.594,18.970,2.747,10.276,0.317441,0.114586,0.467851,-0.010370,0.041447,0.023457,0.045587
1102,899.00,0.000,-12.562,9.3055,3.3737,50.5768,0.5351,1.2879,2.2439,0.0000,14.6007,0.0000,9.7722,0.0000,0.0000,20.3708,0.6125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.370,-112.047,19.044,2.758,10.319,0.315582,0.114684,0.469733,-0.010646,0.041607,0.023352,0.045688
1103,898.00,0.000,-12.580,9.3468,3.3745,50.5703,0.5329,1.2814,2.2452,0.0000,14.6556,0.0000,9.7400,0.0000,0.0000,20.3608,0.6137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.888,-112.497,19.118,2.770,10.361,0.313719,0.114792,0.471613,-0.010921,0.041764,0.023246,0.045788
1104,897.00,0.000,-12.598,9.3878,3.3753,50.5639,0.5308,1.2749,2.2463,0.0000,14.7103,0.0000,9.7082,0.0000,0.0000,20.3507,0.6149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.401,-112.945,19.191,2.781,10.403,0.311850,0.114908,0.473490,-0.011194,0.041918,0.023141,0.045886
1105,896.00,0.000,-12.616,9.4287,3.3761,50.5576,0.5286,1.2685,2.2473,0.0000,14.7651,0.0000,9.6765,0.0000,0.0000,20.3404,0.6161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.911,-113.389,19.264,2.793,10.445,0.309977,0.115033,0.475366,-0.011465,0.042070,0.023035,0.045984
1106,895.00,0.000,-12.634,9.4693,3.3769,50.5514,0.5264,1.2620,2.2483,0.0000,14.8197,0.0000,9.6451,0.0000,0.0000,20.3299,0.6172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.417,-113.830,19.336,2.804,10.487,0.308100,0.115168,0.477239,-0.011734,0.042218,0.022930,0.046080
1107,894.00,0.000,-12.652,9.5096,3.3776,50.5453,0.5241,1.2556,2.2491,0.0000,14.8743,0.0000,9.6140,0.0000,0.0000,20.3193,0.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.919,-114.268,19.408,2.815,10.528,0.306218,0.115311,0.479110,-0.012001,0.042364,0.022824,0.046174
1108,893.00,0.000,-12.670,9.5498,3.3784,50.5392,0.5219,1.2492,2.2499,0.0000,14.9288,0.0000,9.5831,0.0000,0.0000,20.3086,0.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.418,-114.703,19.479,2.827,10.569,0.304332,0.115463,0.480979,-0.012267,0.042507,0.022718,0.046268
1109,892.00,0.000,-12.688,9.5897,3.3792,50.5333,0.5196,1.2428,2.2505,0.0000,14.9832,0.0000,9.5524,0.0000,0.0000,20.2976,0.6205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.913,-115.135,19.549,2.838,10.610,0.302441,0.115624,0.482846,-0.012530,0.042647,0.022613,0.046360
1110,891.00,0.000,-12.706,9.6294,3.3800,50.5274,0.5174,1.2364,2.2511,0.0000,15.0375,0.0000,9.5220,0.0000,0.0000,20.2866,0.6216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-138.404,-115.564,19.619,2.849,10.650,0.300546,0.115793,0.484711,-0.012792,0.042784,0.022507,0.046451
1111,890.00,0.000,-12.724,9.6688,3.3807,50.5216,0.5151,1.2301,2.2516,0.0000,15.0918,0.0000,9.4919,0.0000,0.0000,20.2754,0.6226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-138.891,-115.991,19.689,2.860,10.691,0.298646,0.115972,0.486574,-0.013052,0.042918,0.022402,0.046541
1112,889.00,0.000,-12.742,9.7080,3.3815,50.5159,0.5128,1.2237,2.2519,0.0000,15.1460,0.0000,9.4620,0.0000,0.0000,20.2640,0.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-139.375,-116.414,19.757,2.871,10.731,0.296742,0.116158,0.488434,-0.013310,0.043050,0.022296,0.046629
1113,888.00,0.000,-12.760,9.7471,3.3822,50.5103,0.5105,1.2174,2.2522,0.0000,15.2001,0.0000,9.4323,0.0000,0.0000,20.2525,0.6247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-139.856,-116.835,19.826,2.882,10.770,0.294833,0.116354,0.490293,-0.013565,0.043179,0.022191,0.046716
1114,887.00,0.000,-12.778,9.7859,3.3830,50.5047,0.5082,1.2111,2.2524,0.0000,15.2542,0.0000,9.4028,0.0000,0.0000,20.2409,0.6257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-140.333,-117.253,19.894,2.893,10.810,0.292920,0.116557,0.492150,-0.013819,0.043305,0.022085,0.046802
1115,886.00,0.000,-12.796,9.8245,3.3838,50.4993,0.5058,1.2049,2.2525,0.0000,15.3082,0.0000,9.3736,0.0000,0.0000,20.2291,0.6267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-140.806,-117.668,19.961,2.903,10.849,0.291003,0.116770,0.494005,-0.014071,0.043428,0.021980,0.046886
1116,885.00,0.000,-12.814,9.8628,3.3845,50.4939,0.5035,1.1986,2.2525,0.0000,15.3621,0.0000,9.3446,0.0000,0.0000,20.2171,0.6277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-141.276,-118.081,20.028,2.914,10.888,0.289081,0.116990,0.495858,-0.014321,0.043548,0.021875,0.046970
1117,884.00,0.000,-12.833,9.9010,3.3853,50.4886,0.5011,1.1924,2.2525,0.0000,15.4160,0.0000,9.3158,0.0000,0.0000,20.2050,0.6286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-141.743,-118.491,20.094,2.925,10.927,0.287154,0.117219,0.497709,-0.014569,0.043666,0.021770,0.047052
1118,883.00,0.000,-12.851,9.9390,3.3860,50.4833,0.4988,1.1862,2.2523,0.0000,15.4698,0.0000,9.2873,0.0000,0.0000,20.1928,0.6295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-142.206,-118.898,20.160,2.935,10.965,0.285223,0.117456,0.499558,-0.014815,0.043781,0.021665,0.047132
1119,882.00,0.000,-12.869,9.9767,3.3868,50.4782,0.4964,1.1800,2.2521,0.0000,15.5235,0.0000,9.2590,0.0000,0.0000,20.1805,0.6305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-142.666,-119.303,20.225,2.946,11.003,0.283287,0.117701,0.501406,-0.015059,0.043893,0.021560,0.047211
1120,881.00,0.000,-12.887,10.0143,3.3875,50.4731,0.4940,1.1738,2.2517,0.0000,15.5772,0.0000,9.2308,0.0000,0.0000,20.1680,0.6314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-143.122,-119.705,20.290,2.956,11.041,0.281347,0.117954,0.503252,-0.015300,0.044003,0.021455,0.047289
1121,880.00,0.000,-12.906,10.0516,3.3883,50.4680,0.4916,1.1677,2.2513,0.0000,15.6308,0.0000,9.2030,0.0000,0.0000,20.1553,0.6322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-143.576,-120.104,20.354,2.967,11.079,0.279401,0.118216,0.505097,-0.015540,0.044109,0.021351,0.047366
1122,879.00,0.000,-12.924,10.0887,3.3890,50.4630,0.4892,1.1616,2.2508,0.0000,15.6844,0.0000,9.1753,0.0000,0.0000,20.1426,0.6331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-144.026,-120.501,20.418,2.977,11.117,0.277451,0.118485,0.506940,-0.015778,0.044214,0.021247,0.047441
1123,878.00,0.000,-12.943,10.1257,3.3897,50.4581,0.4868,1.1555,2.2502,0.0000,15.7380,0.0000,9.1478,0.0000,0.0000,20.1297,0.6340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-144.473,-120.895,20.482,2.987,11.154,0.275497,0.118762,0.508782,-0.016013,0.044315,0.021143,0.047515
1124,877.00,0.000,-12.961,10.1625,3.3905,50.4533,0.4844,1.1494,2.2496,0.0000,15.7914,0.0000,9.1205,0.0000,0.0000,20.1166,0.6348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-144.916,-121.287,20.545,2.997,11.191,0.273537,0.119048,0.510622,-0.016247,0.044414,0.021039,0.047588
1125,876.00,0.000,-12.980,10.1990,3.3912,50.4485,0.4819,1.1434,2.2488,0.0000,15.8449,0.0000,9.0935,0.0000,0.0000,20.1035,0.6356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-145.357,-121.677,20.607,3.007,11.228,0.271572,0.119341,0.512461,-0.016478,0.044510,0.020935,0.047659
1126,875.00,0.000,-12.998,10.2354,3.3919,50.4437,0.4795,1.1374,2.2480,0.0000,15.8983,0.0000,9.0666,0.0000,0.0000,20.0902,0.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-145.795,-122.064,20.669,3.018,11.265,0.269602,0.119642,0.514300,-0.016708,0.044604,0.020832,0.047729
1127,874.00,0.000,-13.017,10.2716,3.3927,50.4391,0.4770,1.1314,2.2471,0.0000,15.9516,0.0000,9.0399,0.0000,0.0000,20.0767,0.6372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.229,-122.448,20.731,3.028,11.301,0.267627,0.119951,0.516137,-0.016935,0.044695,0.020728,0.047798
1128,873.00,0.000,-13.035,10.3076,3.3934,50.4344,0.4746,1.1254,2.2461,0.0000,16.0049,0.0000,9.0135,0.0000,0.0000,20.0631,0.6379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.661,-122.831,20.792,3.038,11.337,0.265646,0.120268,0.517973,-0.017160,0.044783,0.020626,0.047865
1129,872.00,0.000,-13.054,10.3434,3.3941,50.4298,0.4721,1.1195,2.2450,0.0000,16.0582,0.0000,8.9872,0.0000,0.0000,20.0494,0.6387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.090,-123.211,20.852,3.047,11.373,0.263660,0.120592,0.519808,-0.017383,0.044869,0.020523,0.047931
1130,871.00,0.000,-13.073,10.3791,3.3949,50.4253,0.4697,1.1136,2.2439,0.0000,16.1114,0.0000,8.9611,0.0000,0.0000,20.0356,0.6394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.515,-123.588,20.913,3.057,11.409,0.261669,0.120924,0.521643,-0.017604,0.044952,0.020421,0.047995
1131,870.00,0.000,-13.091,10.4146,3.3956,50.4208,0.4672,1.1077,2.2427,0.0000,16.1647,0.0000,8.9352,0.0000,0.0000,20.0216,0.6401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.938,-123.964,20.972,3.067,11.445,0.259672,0.121264,0.523477,-0.017823,0.045033,0.020319,0.048058
1132,869.00,0.000,-13.110,10.4499,3.3963,50.4164,0.4647,1.1018,2.2414,0.0000,16.2179,0.0000,8.9094,0.0000,0.0000,20.0076,0.6408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-148.358,-124.337,21.032,3.077,11.480,0.257670,0.121612,0.525310,-0.018040,0.045111,0.020217,0.048120
1133,868.00,0.000,-13.129,10.4850,3.3970,50.4120,0.4622,1.0960,2.2401,0.0000,16.2710,0.0000,8.8839,0.0000,0.0000,19.9933,0.6415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-148.775,-124.708,21.091,3.087,11.515,0.255661,0.121967,0.527143,-0.018255,0.045187,0.020116,0.048181
1134,867.00,0.000,-13.148,10.5266,3.3976,50.4071,0.4617,1.0911,2.2445,0.0000,16.3041,0.0000,8.8562,0.0000,0.0000,19.9910,0.6443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-149.298,-125.169,21.163,3.098,11.557,0.254705,0.121697,0.528310,-0.018555,0.045463,0.019980,0.048401
1135,866.00,0.000,-13.166,10.5728,3.3982,50.4021,0.4627,1.0869,2.2534,0.0000,16.3212,0.0000,8.8272,0.0000,0.0000,19.9977,0.6488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-149.896,-125.697,21.243,3.111,11.605,0.254578,0.120946,0.528942,-0.018924,0.045895,0.019817,0.048746
1136,865.00,0.000,-13.185,10.6183,3.3986,50.3974,0.4637,1.0826,2.2622,0.0000,16.3378,0.0000,8.7989,0.0000,0.0000,20.0042,0.6533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-150.484,-126.215,21.322,3.124,11.652,0.254450,0.120213,0.529560,-0.019291,0.046323,0.019654,0.049091
1137,864.00,0.000,-13.204,10.6629,3.3991,50.3929,0.4647,1.0784,2.2708,0.0000,16.3542,0.0000,8.7711,0.0000,0.0000,20.0102,0.6577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-151.060,-126.725,21.400,3.137,11.697,0.254321,0.119498,0.530164,-0.019657,0.046749,0.019490,0.049435
1138,863.00,0.000,-13.223,10.7069,3.3996,50.3886,0.4656,1.0742,2.2793,0.0000,16.3701,0.0000,8.7440,0.0000,0.0000,20.0160,0.6622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-151.627,-127.227,21.476,3.149,11.742,0.254193,0.118799,0.530756,-0.020022,0.047171,0.019326,0.049778
1139,862.00,0.000,-13.242,10.7500,3.4001,50.3846,0.4665,1.0700,2.2877,0.0000,16.3857,0.0000,8.7174,0.0000,0.0000,20.0215,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-152.183,-127.720,21.550,3.162,11.787,0.254065,0.118116,0.531333,-0.020386,0.047589,0.019161,0.050121
1140,861.00,0.000,-13.261,10.7925,3.4006,50.3808,0.4673,1.0658,2.2960,0.0000,16.4009,0.0000,8.6915,0.0000,0.0000,20.0266,0.6712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-152.729,-128.205,21.623,3.174,11.830,0.253938,0.117448,0.531898,-0.020748,0.048005,0.018996,0.050463
1141,860.00,0.000,-13.280,10.8342,3.4010,50.3772,0.4681,1.0616,2.3041,0.0000,16.4158,0.0000,8.6660,0.0000,0.0000,20.0315,0.6756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-153.266,-128.682,21.695,3.186,11.873,0.253813,0.116795,0.532448,-0.021110,0.048417,0.018830,0.050805
1142,859.00,0.000,-13.299,10.8753,3.4015,50.3738,0.4689,1.0574,2.3122,0.0000,16.4303,0.0000,8.6411,0.0000,0.0000,20.0362,0.6801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-153.793,-129.152,21.765,3.197,11.915,0.253690,0.116156,0.532986,-0.021470,0.048827,0.018664,0.051146
