Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
912,1089.00,0.000,-9.654,33.5455,2.6199,55.2731,0.0000,28.4306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5583,5.3726,0.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-574.909,-465.326,80.448,12.804,41.067,0.469327,0.509676,0.020997
913,1088.00,0.000,-9.667,33.8249,2.6197,55.3025,0.0000,28.4101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5345,5.3843,0.3686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-579.612,-469.230,81.094,12.912,41.406,0.470321,0.508497,0.021182
914,1087.00,0.000,-9.680,34.1009,2.6196,55.3317,0.0000,28.3897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5109,5.3959,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-584.255,-473.087,81.732,13.018,41.740,0.471304,0.507329,0.021367
915,1086.00,0.000,-9.693,34.3736,2.6194,55.3605,0.0000,28.3695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4875,5.4073,0.3751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-588.838,-476.898,82.360,13.123,42.070,0.472276,0.506171,0.021552
916,1085.00,0.000,-9.707,34.6428,2.6193,55.3891,0.0000,28.3496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4644,5.4186,0.3783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-593.362,-480.662,82.980,13.226,42.396,0.473237,0.505025,0.021738
917,1084.00,0.000,-9.720,34.9087,2.6191,55.4174,0.0000,28.3297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4414,5.4298,0.3816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-597.828,-484.381,83.592,13.329,42.717,0.474188,0.503889,0.021923
918,1083.00,0.000,-9.733,35.1714,2.6189,55.4455,0.0000,28.3101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4187,5.4409,0.3848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-602.236,-488.055,84.196,13.430,43.035,0.475128,0.502764,0.022108
919,1082.00,0.000,-9.746,35.4308,2.6188,55.4733,0.0000,28.2907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3962,5.4518,0.3880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-606.588,-491.684,84.791,13.529,43.348,0.476058,0.501649,0.022293
920,1081.00,0.000,-9.760,35.6870,2.6186,55.5008,0.0000,28.2714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3738,5.4627,0.3913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-610.883,-495.269,85.378,13.628,43.658,0.476977,0.500545,0.022478
921,1080.00,0.000,-9.773,35.9400,2.6185,55.5281,0.0000,28.2523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3517,5.4734,0.3945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-615.122,-498.810,85.957,13.725,43.963,0.477886,0.499451,0.022663
922,1079.00,0.000,-9.786,36.1899,2.6183,55.5551,0.0000,28.2334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3298,5.4839,0.3978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-619.307,-502.309,86.528,13.822,44.265,0.478784,0.498368,0.022848
923,1078.00,0.000,-9.800,36.4366,2.6182,55.5818,0.0000,28.2146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3081,5.4944,0.4010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-623.437,-505.764,87.091,13.917,44.563,0.479673,0.497294,0.023033
924,1077.00,0.000,-9.813,36.6803,2.6181,55.6083,0.0000,28.1961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2866,5.5048,0.4042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-627.513,-509.178,87.646,14.011,44.857,0.480551,0.496231,0.023217
925,1076.00,0.000,-9.827,36.9209,2.6179,55.6346,0.0000,28.1777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2653,5.5150,0.4075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-631.535,-512.549,88.193,14.103,45.147,0.481420,0.495178,0.023402
926,1075.00,0.000,-9.840,37.1585,2.6178,55.6606,0.0000,28.1594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2442,5.5251,0.4107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-635.505,-515.879,88.733,14.195,45.433,0.482279,0.494135,0.023586
927,1074.00,0.000,-9.853,37.3931,2.6176,55.6863,0.0000,28.1414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2233,5.5351,0.4139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-639.422,-519.168,89.265,14.285,45.716,0.483128,0.493102,0.023770
928,1073.00,0.000,-9.867,37.6248,2.6175,55.7118,0.0000,28.1235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2026,5.5450,0.4171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-643.288,-522.417,89.790,14.374,45.995,0.483967,0.492079,0.023954
929,1072.00,0.000,-9.880,37.8535,2.6174,55.7370,0.0000,28.1058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1821,5.5548,0.4204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-647.102,-525.625,90.308,14.462,46.270,0.484797,0.491065,0.024138
930,1071.00,0.000,-9.894,38.0793,2.6172,55.7620,0.0000,28.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1618,5.5645,0.4236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-650.866,-528.794,90.818,14.549,46.542,0.485617,0.490062,0.024321
931,1070.00,0.000,-9.908,38.3023,2.6171,55.7868,0.0000,28.0708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1416,5.5740,0.4268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-654.580,-531.923,91.320,14.635,46.810,0.486428,0.489068,0.024504
932,1069.00,0.000,-9.921,38.5224,2.6170,55.8113,0.0000,28.0536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1217,5.5835,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-658.243,-535.013,91.816,14.720,47.075,0.487230,0.488084,0.024687
933,1068.00,0.000,-9.935,38.7397,2.6168,55.8355,0.0000,28.0365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1020,5.5928,0.4332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-661.858,-538.064,92.304,14.804,47.336,0.488022,0.487109,0.024869
934,1067.00,0.000,-9.948,38.9542,2.6167,55.8595,0.0000,28.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0824,5.6020,0.4364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-665.424,-541.077,92.786,14.887,47.594,0.488804,0.486144,0.025051
935,1066.00,0.000,-9.962,39.1659,2.6166,55.8833,0.0000,28.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0631,5.6112,0.4396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-668.941,-544.052,93.260,14.968,47.848,0.489578,0.485189,0.025233
936,1065.00,0.000,-9.976,39.3749,2.6165,55.9069,0.0000,27.9863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0439,5.6202,0.4427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-672.411,-546.990,93.727,15.049,48.099,0.490343,0.484243,0.025414
937,1064.00,0.000,-9.989,39.6410,2.6164,55.9286,0.0000,27.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0261,5.6282,0.4462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-676.854,-550.721,94.330,15.151,48.419,0.491021,0.483368,0.025611
938,1063.00,0.000,-10.003,39.8645,2.6163,55.9509,0.0000,27.9552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0079,5.6366,0.4494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-680.569,-553.861,94.831,15.237,48.687,0.491733,0.482470,0.025797
939,1062.00,0.000,-10.017,40.0837,2.6162,55.9728,0.0000,27.9397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9900,5.6448,0.4527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-684.210,-556.942,95.321,15.322,48.951,0.492433,0.481586,0.025982
940,1061.00,0.000,-10.030,40.2988,2.6161,55.9945,0.0000,27.9243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9723,5.6529,0.4559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-687.778,-559.966,95.801,15.404,49.208,0.493122,0.480713,0.026165
941,1060.00,0.000,-10.044,40.5097,2.6159,56.0159,0.0000,27.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9549,5.6609,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-691.276,-562.933,96.270,15.486,49.461,0.493799,0.479853,0.026348
942,1059.00,0.000,-10.058,40.7168,2.6158,56.0369,0.0000,27.8943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9377,5.6688,0.4623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-694.705,-565.846,96.730,15.565,49.709,0.494466,0.479005,0.026530
943,1058.00,0.000,-10.072,40.9199,2.6157,56.0577,0.0000,27.8796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9207,5.6765,0.4655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-698.068,-568.706,97.180,15.644,49.953,0.495122,0.478168,0.026710
944,1057.00,0.000,-10.085,41.1193,2.6157,56.0782,0.0000,27.8651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9040,5.6842,0.4686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-701.365,-571.514,97.621,15.720,50.191,0.495767,0.477343,0.026890
945,1056.00,0.000,-10.099,41.3150,2.6156,56.0983,0.0000,27.8508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8874,5.6917,0.4717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-704.598,-574.271,98.053,15.796,50.425,0.496402,0.476529,0.027069
946,1055.00,0.000,-10.113,41.5071,2.6155,56.1183,0.0000,27.8367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8712,5.6990,0.4749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-707.770,-576.979,98.476,15.870,50.655,0.497027,0.475727,0.027247
947,1054.00,0.000,-10.127,41.6957,2.6154,56.1379,0.0000,27.8228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8551,5.7063,0.4779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-710.881,-579.639,98.890,15.943,50.880,0.497641,0.474935,0.027424
948,1053.00,0.000,-10.141,41.8809,2.6153,56.1573,0.0000,27.8091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8392,5.7134,0.4810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-713.933,-582.252,99.296,16.014,51.101,0.498246,0.474154,0.027599
949,1052.00,0.000,-10.155,42.0629,2.6152,56.1764,0.0000,27.7955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8236,5.7204,0.4841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-716.928,-584.819,99.693,16.084,51.318,0.498842,0.473384,0.027774
950,1051.00,0.000,-10.169,42.2415,2.6151,56.1952,0.0000,27.7821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8082,5.7274,0.4871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-719.867,-587.342,100.083,16.153,51.531,0.499427,0.472624,0.027948
951,1050.00,0.000,-10.183,42.4170,2.6150,56.2138,0.0000,27.7689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7929,5.7342,0.4902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-722.751,-589.822,100.464,16.220,51.740,0.500004,0.471875,0.028121
952,1049.00,0.000,-10.197,42.5895,2.6150,56.2321,0.0000,27.7559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7779,5.7409,0.4932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-725.582,-592.259,100.838,16.287,51.945,0.500571,0.471135,0.028294
953,1048.00,0.000,-10.211,42.7589,2.6149,56.2502,0.0000,27.7431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7631,5.7475,0.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-728.360,-594.654,101.204,16.352,52.147,0.501130,0.470406,0.028465
954,1047.00,0.000,-10.225,42.9254,2.6148,56.2680,0.0000,27.7304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7485,5.7540,0.4992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-731.088,-597.009,101.563,16.416,52.344,0.501679,0.469686,0.028635
955,1046.00,0.000,-10.239,43.0890,2.6147,56.2856,0.0000,27.7179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7340,5.7603,0.5022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-733.766,-599.325,101.915,16.479,52.539,0.502220,0.468975,0.028804
956,1045.00,0.000,-10.253,43.2498,2.6147,56.3030,0.0000,27.7055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7198,5.7666,0.5051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-736.396,-601.602,102.260,16.541,52.730,0.502752,0.468275,0.028973
957,1044.00,0.000,-10.267,43.4079,2.6146,56.3201,0.0000,27.6933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7057,5.7728,0.5080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-738.979,-603.841,102.598,16.602,52.917,0.503277,0.467583,0.029140
958,1043.00,0.000,-10.281,43.5633,2.6145,56.3370,0.0000,27.6813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6919,5.7789,0.5110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-741.515,-606.044,102.930,16.662,53.101,0.503792,0.466901,0.029307
959,1042.00,0.000,-10.295,43.7161,2.6145,56.3536,0.0000,27.6694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6782,5.7849,0.5139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-744.006,-608.211,103.254,16.721,53.282,0.504300,0.466227,0.029473
960,1041.00,0.000,-10.309,43.8663,2.6144,56.3701,0.0000,27.6577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6647,5.7908,0.5168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-746.454,-610.343,103.573,16.779,53.460,0.504800,0.465562,0.029638
961,1040.00,0.000,-10.323,44.0141,2.6143,56.3863,0.0000,27.6461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6513,5.7966,0.5196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-748.858,-612.441,103.885,16.836,53.635,0.505292,0.464906,0.029802
962,1039.00,0.000,-10.337,44.1594,2.6143,56.4023,0.0000,27.6347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6382,5.8023,0.5225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-751.220,-614.505,104.192,16.892,53.806,0.505776,0.464259,0.029965
963,1038.00,0.000,-10.352,44.3024,2.6142,56.4181,0.0000,27.6234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6252,5.8080,0.5253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-753.541,-616.536,104.492,16.947,53.975,0.506253,0.463620,0.030127
964,1037.00,0.000,-10.366,44.4430,2.6141,56.4337,0.0000,27.6122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6123,5.8135,0.5282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-755.822,-618.536,104.787,17.001,54.141,0.506722,0.462989,0.030289
965,1036.00,0.000,-10.380,44.5814,2.6141,56.4491,0.0000,27.6012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5997,5.8190,0.5310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-758.064,-620.504,105.075,17.054,54.304,0.507184,0.462367,0.030449
966,1035.00,0.000,-10.394,44.7176,2.6140,56.4643,0.0000,27.5904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5872,5.8244,0.5338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-760.267,-622.442,105.359,17.107,54.464,0.507639,0.461752,0.030609
967,1034.00,0.000,-10.409,44.8515,2.6140,56.4793,0.0000,27.5797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5748,5.8297,0.5366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-762.433,-624.350,105.637,17.158,54.622,0.508087,0.461145,0.030768
968,1033.00,0.000,-10.423,44.9834,2.6139,56.4941,0.0000,27.5691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5627,5.8349,0.5393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-764.562,-626.229,105.909,17.209,54.777,0.508528,0.460547,0.030926
969,1032.00,0.000,-10.437,45.1132,2.6139,56.5087,0.0000,27.5586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5506,5.8400,0.5421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-766.655,-628.079,106.177,17.259,54.929,0.508962,0.459955,0.031083
970,1031.00,0.000,-10.452,45.2409,2.6138,56.5231,0.0000,27.5483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5387,5.8450,0.5448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-768.713,-629.901,106.439,17.308,55.079,0.509389,0.459372,0.031239
971,1030.00,0.000,-10.466,45.3667,2.6138,56.5373,0.0000,27.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5270,5.8500,0.5476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-770.737,-631.696,106.696,17.357,55.227,0.509810,0.458795,0.031394
972,1029.00,0.000,-10.481,45.4905,2.6137,56.5513,0.0000,27.5280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5154,5.8549,0.5503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-772.728,-633.464,106.949,17.404,55.372,0.510224,0.458227,0.031549
973,1028.00,0.000,-10.495,45.6124,2.6137,56.5652,0.0000,27.5181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5040,5.8597,0.5530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-774.685,-635.206,107.197,17.451,55.514,0.510632,0.457665,0.031703
974,1027.00,0.000,-10.509,45.7325,2.6136,56.5789,0.0000,27.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4927,5.8645,0.5556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-776.610,-636.923,107.440,17.498,55.655,0.511034,0.457110,0.031856
